state,dates,retail,grocery,parks,transit,workplace,residential,average_mobility
Jammu and Kashmir,13 May,2.0,128.0,202.0,176.0,81.0,15.0,96.75
Jammu and Kashmir,14 May,1.0,111.0,194.0,170.0,78.0,19.0,90.0
Jammu and Kashmir,15 May,26.0,183.0,286.0,254.0,107.0,19.0,142.5
Jammu and Kashmir,16 May,26.0,183.0,286.0,254.0,107.0,19.0,142.5
Jammu and Kashmir,17 May,26.0,183.0,286.0,254.0,107.0,19.0,142.5
Jammu and Kashmir,18 May,23.0,170.0,223.0,229.0,101.0,17.0,130.75
Jammu and Kashmir,19 May,7.0,130.0,194.0,175.0,74.0,9.0,96.5
Jammu and Kashmir,20 May,14.0,148.0,193.0,174.0,82.0,13.0,104.5
Jammu and Kashmir,21 May,14.0,142.0,182.0,160.0,58.0,17.0,93.5
Jammu and Kashmir,22 May,47.0,230.0,279.0,280.0,99.0,9.0,164.0
Jammu and Kashmir,23 May,47.0,230.0,279.0,280.0,99.0,9.0,164.0
Jammu and Kashmir,24 May,47.0,230.0,279.0,280.0,99.0,9.0,164.0
Jammu and Kashmir,25 May,33.0,194.0,250.0,244.0,69.0,16.0,135.0
Jammu and Kashmir,26 May,48.0,218.0,251.0,273.0,110.0,11.0,162.25
Jammu and Kashmir,27 May,42.0,201.0,240.0,252.0,113.0,12.0,152.0
Jammu and Kashmir,28 May,48.0,216.0,234.0,250.0,113.0,15.0,156.75
Jammu and Kashmir,29 May,65.0,261.0,309.0,326.0,138.0,15.0,197.5
Jammu and Kashmir,30 May,65.0,261.0,309.0,326.0,138.0,15.0,197.5
Jammu and Kashmir,31 May,65.0,261.0,309.0,326.0,138.0,15.0,197.5
Jammu and Kashmir,01 June,63.0,247.0,259.0,304.0,131.0,13.0,186.25
Jammu and Kashmir,02 June,62.0,239.0,254.0,291.0,127.0,12.0,179.75
Jammu and Kashmir,03 June,55.0,220.0,241.0,267.0,123.0,12.0,166.25
Jammu and Kashmir,04 June,57.0,215.0,237.0,267.0,120.0,14.0,164.75
Jammu and Kashmir,05 June,79.0,270.0,322.0,331.0,146.0,14.0,206.5
Jammu and Kashmir,06 June,79.0,270.0,322.0,331.0,146.0,14.0,206.5
Jammu and Kashmir,07 June,79.0,270.0,322.0,331.0,146.0,14.0,206.5
Jammu and Kashmir,08 June,77.0,257.0,257.0,301.0,138.0,11.0,193.25
Jammu and Kashmir,09 June,86.0,270.0,269.0,315.0,137.0,10.0,202.0
Jammu and Kashmir,10 June,81.0,262.0,255.0,300.0,132.0,11.0,193.75
Jammu and Kashmir,11 June,86.0,257.0,249.0,291.0,129.0,13.0,190.75
Jammu and Kashmir,12 June,111.0,342.0,341.0,385.0,157.0,13.0,248.75
Jammu and Kashmir,13 June,111.0,342.0,341.0,385.0,157.0,13.0,248.75
Jammu and Kashmir,14 June,111.0,342.0,341.0,385.0,157.0,13.0,248.75
Jammu and Kashmir,15 June,110.0,322.0,287.0,360.0,143.0,10.0,233.75
Jammu and Kashmir,16 June,109.0,300.0,282.0,344.0,138.0,9.0,222.75
Jammu and Kashmir,17 June,96.0,273.0,276.0,320.0,135.0,10.0,206.0
Jammu and Kashmir,18 June,84.0,244.0,249.0,274.0,95.0,13.0,174.25
Jammu and Kashmir,19 June,117.0,345.0,344.0,380.0,154.0,11.0,249.0
Jammu and Kashmir,20 June,117.0,345.0,344.0,380.0,154.0,11.0,249.0
Jammu and Kashmir,21 June,117.0,345.0,344.0,380.0,154.0,11.0,249.0
Jammu and Kashmir,22 June,123.0,336.0,295.0,375.0,143.0,9.0,244.25
Jammu and Kashmir,23 June,115.0,309.0,287.0,351.0,138.0,9.0,228.25
Jammu and Kashmir,24 June,109.0,315.0,275.0,336.0,140.0,9.0,225.0
Jammu and Kashmir,25 June,105.0,284.0,264.0,326.0,132.0,11.0,211.75
Jammu and Kashmir,26 June,133.0,375.0,355.0,415.0,161.0,10.0,271.0
Jammu and Kashmir,27 June,133.0,375.0,355.0,415.0,161.0,10.0,271.0
Jammu and Kashmir,28 June,133.0,375.0,355.0,415.0,161.0,10.0,271.0
Jammu and Kashmir,29 June,124.0,338.0,279.0,368.0,143.0,9.0,243.25
Jammu and Kashmir,30 June,139.0,330.0,283.0,340.0,145.0,7.0,238.5
Jammu and Kashmir,01 July,129.0,315.0,279.0,321.0,143.0,9.0,227.0
Jammu and Kashmir,02 July,127.0,306.0,274.0,323.0,139.0,11.0,223.75
Jammu and Kashmir,03 July,155.0,378.0,359.0,406.0,165.0,11.0,276.0
Jammu and Kashmir,04 July,155.0,378.0,359.0,406.0,165.0,11.0,276.0
Jammu and Kashmir,05 July,155.0,378.0,359.0,406.0,165.0,11.0,276.0
Jammu and Kashmir,06 July,153.0,379.0,301.0,381.0,153.0,9.0,266.5
Jammu and Kashmir,07 July,146.0,351.0,293.0,366.0,144.0,7.0,251.75
Jharkhand,15 February,-1.0,-1.0,2.0,4.0,6.0,0.0,2.0
Jharkhand,16 February,0.0,2.0,-7.0,1.0,3.0,1.0,1.5
Jharkhand,17 February,-1.0,1.0,0.0,3.0,3.0,0.0,1.5
Jharkhand,18 February,-1.0,-2.0,0.0,0.0,3.0,1.0,0.0
Jharkhand,19 February,1.0,1.0,-2.0,3.0,7.0,0.0,3.0
Jharkhand,20 February,1.0,5.0,0.0,7.0,9.0,-1.0,5.5
Jharkhand,21 February,-3.0,-1.0,0.0,0.0,-15.0,4.0,-4.75
Jharkhand,22 February,-3.0,-1.0,0.0,0.0,-15.0,4.0,-4.75
Jharkhand,23 February,-3.0,-1.0,0.0,0.0,-15.0,4.0,-4.75
Jharkhand,24 February,-3.0,-1.0,-3.0,2.0,3.0,1.0,0.25
Jharkhand,25 February,-8.0,-11.0,-8.0,-3.0,1.0,2.0,-5.25
Jharkhand,26 February,2.0,3.0,-2.0,5.0,4.0,-1.0,3.5
Jharkhand,27 February,1.0,1.0,-2.0,7.0,8.0,-1.0,4.25
Jharkhand,28 February,1.0,2.0,2.0,7.0,5.0,0.0,3.75
Jharkhand,29 February,1.0,2.0,2.0,7.0,5.0,0.0,3.75
Jharkhand,01 March,1.0,2.0,2.0,7.0,5.0,0.0,3.75
Jharkhand,02 March,1.0,2.0,3.0,5.0,2.0,-1.0,2.5
Jharkhand,03 March,-1.0,-3.0,2.0,4.0,0.0,0.0,0.0
Jharkhand,04 March,1.0,2.0,2.0,8.0,5.0,-2.0,4.0
Jharkhand,05 March,2.0,7.0,7.0,12.0,7.0,-2.0,7.0
Jharkhand,06 March,4.0,6.0,4.0,13.0,3.0,-1.0,6.5
Jharkhand,07 March,4.0,6.0,4.0,13.0,3.0,-1.0,6.5
Jharkhand,08 March,4.0,6.0,4.0,13.0,3.0,-1.0,6.5
Jharkhand,09 March,5.0,21.0,2.0,6.0,-22.0,2.0,2.5
Jharkhand,10 March,-47.0,-53.0,-17.0,-36.0,-57.0,13.0,-48.25
Jharkhand,11 March,-16.0,-17.0,-12.0,-3.0,-24.0,2.0,-15.0
Jharkhand,12 March,-1.0,2.0,-6.0,13.0,-4.0,-3.0,2.5
Jharkhand,13 March,-1.0,2.0,-1.0,8.0,-3.0,-2.0,1.5
Jharkhand,14 March,-1.0,2.0,-1.0,8.0,-3.0,-2.0,1.5
Jharkhand,15 March,-1.0,2.0,-1.0,8.0,-3.0,-2.0,1.5
Jharkhand,16 March,1.0,8.0,2.0,9.0,2.0,-1.0,5.0
Jharkhand,17 March,-1.0,3.0,0.0,5.0,0.0,0.0,1.75
Jharkhand,18 March,0.0,7.0,-2.0,6.0,0.0,-1.0,3.25
Jharkhand,19 March,-7.0,3.0,-7.0,2.0,1.0,1.0,-0.25
Jharkhand,20 March,-6.0,7.0,-3.0,-1.0,-3.0,2.0,-0.75
Jharkhand,21 March,-6.0,7.0,-3.0,-1.0,-3.0,2.0,-0.75
Jharkhand,22 March,-6.0,7.0,-3.0,-1.0,-3.0,2.0,-0.75
Jharkhand,23 March,-42.0,-21.0,-22.0,-42.0,-34.0,12.0,-34.75
Jharkhand,24 March,-55.0,-46.0,-30.0,-58.0,-46.0,17.0,-51.25
Jharkhand,25 March,-65.0,-60.0,-39.0,-66.0,-51.0,20.0,-60.5
Jharkhand,26 March,-66.0,-62.0,-39.0,-66.0,-50.0,21.0,-61.0
Jharkhand,27 March,-66.0,-63.0,-38.0,-67.0,-53.0,22.0,-62.25
Jharkhand,28 March,-66.0,-63.0,-38.0,-67.0,-53.0,22.0,-62.25
Jharkhand,29 March,-66.0,-63.0,-38.0,-67.0,-53.0,22.0,-62.25
Jharkhand,30 March,-65.0,-62.0,-37.0,-68.0,-49.0,22.0,-61.0
Jharkhand,31 March,-64.0,-62.0,-37.0,-67.0,-49.0,21.0,-60.5
Jharkhand,01 April,-66.0,-63.0,-39.0,-67.0,-50.0,21.0,-61.5
Jharkhand,02 April,-67.0,-65.0,-40.0,-68.0,-51.0,22.0,-62.75
Jharkhand,03 April,-65.0,-63.0,-38.0,-67.0,-48.0,22.0,-60.75
Jharkhand,04 April,-65.0,-63.0,-38.0,-67.0,-48.0,22.0,-60.75
Jharkhand,05 April,-65.0,-63.0,-38.0,-67.0,-48.0,22.0,-60.75
Jharkhand,06 April,-66.0,-62.0,-37.0,-68.0,-51.0,23.0,-61.75
Jharkhand,07 April,-67.0,-51.0,-29.0,-64.0,-49.0,21.0,-57.75
Jharkhand,08 April,-68.0,-51.0,-32.0,-64.0,-48.0,21.0,-57.75
Jharkhand,09 April,-68.0,-49.0,-31.0,-64.0,-47.0,21.0,-57.0
Jharkhand,10 April,-69.0,-51.0,-31.0,-65.0,-51.0,24.0,-59.0
Jharkhand,11 April,-69.0,-51.0,-31.0,-65.0,-51.0,24.0,-59.0
Jharkhand,12 April,-69.0,-51.0,-31.0,-65.0,-51.0,24.0,-59.0
Jharkhand,13 April,-69.0,-51.0,-31.0,-65.0,-48.0,24.0,-58.25
Jharkhand,14 April,-68.0,-52.0,-29.0,-65.0,-51.0,23.0,-59.0
Jharkhand,15 April,-68.0,-49.0,-30.0,-63.0,-45.0,21.0,-56.25
Jharkhand,16 April,-80.0,-38.0,-45.0,-61.0,-45.0,21.0,-56.0
Jharkhand,17 April,-81.0,-38.0,-45.0,-61.0,-46.0,23.0,-56.5
Jharkhand,18 April,-81.0,-38.0,-45.0,-61.0,-46.0,23.0,-56.5
Jharkhand,19 April,-81.0,-38.0,-45.0,-61.0,-46.0,23.0,-56.5
Jharkhand,20 April,-82.0,-43.0,-48.0,-63.0,-45.0,23.0,-58.25
Jharkhand,21 April,-82.0,-45.0,-48.0,-63.0,-46.0,22.0,-59.0
Jharkhand,22 April,-81.0,-41.0,-49.0,-61.0,-43.0,21.0,-56.5
Jharkhand,23 April,-81.0,-42.0,-50.0,-62.0,-43.0,22.0,-57.0
Jharkhand,24 April,-81.0,-40.0,-49.0,-62.0,-43.0,23.0,-56.5
Jharkhand,25 April,-81.0,-40.0,-49.0,-62.0,-43.0,23.0,-56.5
Jharkhand,26 April,-81.0,-40.0,-49.0,-62.0,-43.0,23.0,-56.5
Jharkhand,27 April,-82.0,-45.0,-50.0,-64.0,-45.0,24.0,-59.0
Jharkhand,28 April,-82.0,-44.0,-48.0,-63.0,-45.0,22.0,-58.5
Jharkhand,29 April,-81.0,-42.0,-48.0,-61.0,-43.0,22.0,-56.75
Jharkhand,30 April,-81.0,-41.0,-48.0,-60.0,-41.0,21.0,-55.75
Jharkhand,01 May,-82.0,-42.0,-49.0,-61.0,-47.0,23.0,-58.0
Jharkhand,02 May,-82.0,-42.0,-49.0,-61.0,-47.0,23.0,-58.0
Jharkhand,03 May,-82.0,-42.0,-49.0,-61.0,-47.0,23.0,-58.0
Jharkhand,04 May,-80.0,-37.0,-47.0,-60.0,-41.0,21.0,-54.5
Jharkhand,05 May,-80.0,-38.0,-46.0,-60.0,-41.0,21.0,-54.75
Jharkhand,06 May,-79.0,-35.0,-47.0,-57.0,-38.0,19.0,-52.25
Jharkhand,07 May,-78.0,-34.0,-46.0,-57.0,-41.0,20.0,-52.5
Jharkhand,08 May,-78.0,-32.0,-45.0,-56.0,-37.0,20.0,-50.75
Jharkhand,09 May,-78.0,-32.0,-45.0,-56.0,-37.0,20.0,-50.75
Jharkhand,10 May,-78.0,-32.0,-45.0,-56.0,-37.0,20.0,-50.75
Jharkhand,11 May,-77.0,-31.0,-42.0,-57.0,-37.0,19.0,-50.5
Jharkhand,12 May,-78.0,-35.0,-44.0,-57.0,-38.0,20.0,-52.0
Jharkhand,13 May,-77.0,-31.0,-43.0,-54.0,-35.0,18.0,-49.25
Jharkhand,14 May,-76.0,-29.0,-43.0,-53.0,-33.0,17.0,-47.75
Jharkhand,15 May,-75.0,-27.0,-41.0,-52.0,-33.0,18.0,-46.75
Jharkhand,16 May,-75.0,-27.0,-41.0,-52.0,-33.0,18.0,-46.75
Jharkhand,17 May,-75.0,-27.0,-41.0,-52.0,-33.0,18.0,-46.75
Jharkhand,18 May,-75.0,-26.0,-40.0,-54.0,-33.0,18.0,-47.0
Jharkhand,19 May,-74.0,-24.0,-40.0,-51.0,-32.0,17.0,-45.25
Jharkhand,20 May,-76.0,-34.0,-46.0,-54.0,-34.0,19.0,-49.5
Jharkhand,21 May,-72.0,-18.0,-41.0,-49.0,-29.0,17.0,-42.0
Jharkhand,22 May,-72.0,-20.0,-40.0,-49.0,-29.0,17.0,-42.5
Jharkhand,23 May,-72.0,-20.0,-40.0,-49.0,-29.0,17.0,-42.5
Jharkhand,24 May,-72.0,-20.0,-40.0,-49.0,-29.0,17.0,-42.5
Jharkhand,25 May,-73.0,-25.0,-39.0,-53.0,-40.0,19.0,-47.75
Jharkhand,26 May,-71.0,-20.0,-39.0,-50.0,-30.0,15.0,-42.75
Jharkhand,27 May,-70.0,-18.0,-41.0,-48.0,-27.0,14.0,-40.75
Jharkhand,28 May,-69.0,-15.0,-39.0,-46.0,-24.0,14.0,-38.5
Jharkhand,29 May,-69.0,-13.0,-38.0,-46.0,-25.0,15.0,-38.25
Jharkhand,30 May,-69.0,-13.0,-38.0,-46.0,-25.0,15.0,-38.25
Jharkhand,31 May,-69.0,-13.0,-38.0,-46.0,-25.0,15.0,-38.25
Jharkhand,01 June,-68.0,-14.0,-39.0,-45.0,-25.0,14.0,-38.0
Jharkhand,02 June,-65.0,-5.0,-37.0,-42.0,-24.0,12.0,-34.0
Jharkhand,03 June,-63.0,-1.0,-37.0,-39.0,-21.0,11.0,-31.0
Jharkhand,04 June,-63.0,-2.0,-38.0,-39.0,-20.0,11.0,-31.0
Jharkhand,05 June,-60.0,2.0,-32.0,-39.0,-20.0,11.0,-29.25
Jharkhand,06 June,-60.0,2.0,-32.0,-39.0,-20.0,11.0,-29.25
Jharkhand,07 June,-60.0,2.0,-32.0,-39.0,-20.0,11.0,-29.25
Jharkhand,08 June,-59.0,4.0,-32.0,-40.0,-21.0,11.0,-29.0
Jharkhand,09 June,-60.0,0.0,-32.0,-40.0,-22.0,11.0,-30.5
Jharkhand,10 June,-58.0,4.0,-32.0,-36.0,-19.0,9.0,-27.25
Jharkhand,11 June,-56.0,4.0,-33.0,-36.0,-18.0,10.0,-26.5
Jharkhand,12 June,-56.0,5.0,-33.0,-35.0,-21.0,10.0,-26.75
Jharkhand,13 June,-56.0,5.0,-33.0,-35.0,-21.0,10.0,-26.75
Jharkhand,14 June,-56.0,5.0,-33.0,-35.0,-21.0,10.0,-26.75
Jharkhand,15 June,-59.0,-2.0,-34.0,-41.0,-24.0,11.0,-31.5
Jharkhand,16 June,-57.0,0.0,-32.0,-40.0,-24.0,10.0,-30.25
Jharkhand,17 June,-55.0,3.0,-33.0,-37.0,-22.0,9.0,-27.75
Jharkhand,18 June,-55.0,3.0,-32.0,-37.0,-20.0,9.0,-27.25
Jharkhand,19 June,-53.0,8.0,-30.0,-36.0,-21.0,10.0,-25.5
Jharkhand,20 June,-53.0,8.0,-30.0,-36.0,-21.0,10.0,-25.5
Jharkhand,21 June,-53.0,8.0,-30.0,-36.0,-21.0,10.0,-25.5
Jharkhand,22 June,-51.0,13.0,-29.0,-36.0,-23.0,9.0,-24.25
Jharkhand,23 June,-50.0,13.0,-28.0,-35.0,-26.0,9.0,-24.5
Jharkhand,24 June,-49.0,14.0,-30.0,-32.0,-20.0,7.0,-21.75
Jharkhand,25 June,-53.0,7.0,-32.0,-35.0,-19.0,8.0,-25.0
Jharkhand,26 June,-50.0,11.0,-30.0,-34.0,-21.0,8.0,-23.5
Jharkhand,27 June,-50.0,11.0,-30.0,-34.0,-21.0,8.0,-23.5
Jharkhand,28 June,-50.0,11.0,-30.0,-34.0,-21.0,8.0,-23.5
Jharkhand,29 June,-50.0,11.0,-28.0,-35.0,-21.0,8.0,-23.75
Jharkhand,30 June,-47.0,10.0,-27.0,-35.0,-24.0,8.0,-24.0
Jharkhand,01 July,-47.0,10.0,-28.0,-34.0,-19.0,7.0,-22.5
Jharkhand,02 July,-48.0,11.0,-29.0,-34.0,-17.0,8.0,-22.0
Jharkhand,03 July,-47.0,12.0,-27.0,-34.0,-19.0,9.0,-22.0
Jharkhand,04 July,-47.0,12.0,-27.0,-34.0,-19.0,9.0,-22.0
Jharkhand,05 July,-47.0,12.0,-27.0,-34.0,-19.0,9.0,-22.0
Jharkhand,06 July,-51.0,4.0,-31.0,-40.0,-21.0,11.0,-27.0
Jharkhand,07 July,-49.0,9.0,-28.0,-36.0,-20.0,9.0,-24.0
Karnataka,15 February,2.0,1.0,2.0,3.0,5.0,0.0,2.75
Karnataka,16 February,1.0,2.0,2.0,3.0,0.0,1.0,1.5
Karnataka,17 February,0.0,3.0,2.0,1.0,5.0,1.0,2.25
Karnataka,18 February,-1.0,2.0,1.0,1.0,4.0,1.0,1.5
Karnataka,19 February,1.0,4.0,2.0,3.0,5.0,0.0,3.25
Karnataka,20 February,2.0,6.0,5.0,6.0,4.0,-1.0,4.5
Karnataka,21 February,-2.0,2.0,4.0,-5.0,-30.0,7.0,-8.75
Karnataka,22 February,-2.0,2.0,4.0,-5.0,-30.0,7.0,-8.75
Karnataka,23 February,-2.0,2.0,4.0,-5.0,-30.0,7.0,-8.75
Karnataka,24 February,0.0,1.0,2.0,2.0,6.0,0.0,2.25
Karnataka,25 February,0.0,0.0,1.0,2.0,4.0,0.0,1.5
Karnataka,26 February,1.0,1.0,2.0,4.0,4.0,0.0,2.5
Karnataka,27 February,0.0,-1.0,3.0,0.0,5.0,1.0,1.0
Karnataka,28 February,3.0,1.0,3.0,2.0,6.0,0.0,3.0
Karnataka,29 February,3.0,1.0,3.0,2.0,6.0,0.0,3.0
Karnataka,01 March,3.0,1.0,3.0,2.0,6.0,0.0,3.0
Karnataka,02 March,1.0,4.0,2.0,0.0,7.0,1.0,3.0
Karnataka,03 March,0.0,5.0,2.0,0.0,5.0,1.0,2.5
Karnataka,04 March,2.0,9.0,2.0,3.0,4.0,1.0,4.5
Karnataka,05 March,0.0,5.0,2.0,0.0,5.0,1.0,2.5
Karnataka,06 March,1.0,5.0,2.0,1.0,5.0,1.0,3.0
Karnataka,07 March,1.0,5.0,2.0,1.0,5.0,1.0,3.0
Karnataka,08 March,1.0,5.0,2.0,1.0,5.0,1.0,3.0
Karnataka,09 March,-1.0,5.0,3.0,-2.0,0.0,2.0,0.5
Karnataka,10 March,-5.0,2.0,-1.0,-7.0,-11.0,5.0,-5.25
Karnataka,11 March,-3.0,3.0,-1.0,-1.0,0.0,1.0,-0.25
Karnataka,12 March,-4.0,0.0,-1.0,-5.0,1.0,2.0,-2.0
Karnataka,13 March,-5.0,6.0,-3.0,-5.0,-1.0,3.0,-1.25
Karnataka,14 March,-5.0,6.0,-3.0,-5.0,-1.0,3.0,-1.25
Karnataka,15 March,-5.0,6.0,-3.0,-5.0,-1.0,3.0,-1.25
Karnataka,16 March,-13.0,-1.0,-8.0,-12.0,-14.0,7.0,-10.0
Karnataka,17 March,-17.0,-3.0,-10.0,-15.0,-20.0,8.0,-13.75
Karnataka,18 March,-18.0,-1.0,-12.0,-15.0,-22.0,8.0,-14.0
Karnataka,19 March,-20.0,-1.0,-14.0,-19.0,-24.0,10.0,-16.0
Karnataka,20 March,-26.0,-4.0,-21.0,-22.0,-26.0,11.0,-19.5
Karnataka,21 March,-26.0,-4.0,-21.0,-22.0,-26.0,11.0,-19.5
Karnataka,22 March,-26.0,-4.0,-21.0,-22.0,-26.0,11.0,-19.5
Karnataka,23 March,-45.0,3.0,-28.0,-37.0,-47.0,17.0,-31.5
Karnataka,24 March,-73.0,-43.0,-49.0,-61.0,-73.0,28.0,-62.5
Karnataka,25 March,-81.0,-65.0,-56.0,-71.0,-81.0,35.0,-74.5
Karnataka,26 March,-80.0,-61.0,-55.0,-71.0,-77.0,34.0,-72.25
Karnataka,27 March,-81.0,-61.0,-56.0,-71.0,-77.0,35.0,-72.5
Karnataka,28 March,-81.0,-61.0,-56.0,-71.0,-77.0,35.0,-72.5
Karnataka,29 March,-81.0,-61.0,-56.0,-71.0,-77.0,35.0,-72.5
Karnataka,30 March,-80.0,-62.0,-56.0,-72.0,-75.0,35.0,-72.25
Karnataka,31 March,-79.0,-58.0,-55.0,-70.0,-75.0,33.0,-70.5
Karnataka,01 April,-80.0,-60.0,-55.0,-70.0,-76.0,33.0,-71.5
Karnataka,02 April,-80.0,-61.0,-55.0,-71.0,-75.0,34.0,-71.75
Karnataka,03 April,-80.0,-59.0,-54.0,-71.0,-74.0,34.0,-71.0
Karnataka,04 April,-80.0,-59.0,-54.0,-71.0,-74.0,34.0,-71.0
Karnataka,05 April,-80.0,-59.0,-54.0,-71.0,-74.0,34.0,-71.0
Karnataka,06 April,-80.0,-61.0,-53.0,-71.0,-75.0,34.0,-71.75
Karnataka,07 April,-81.0,-49.0,-50.0,-62.0,-74.0,31.0,-66.5
Karnataka,08 April,-81.0,-50.0,-51.0,-62.0,-74.0,32.0,-66.75
Karnataka,09 April,-82.0,-53.0,-52.0,-64.0,-74.0,34.0,-68.25
Karnataka,10 April,-81.0,-42.0,-50.0,-63.0,-76.0,34.0,-65.5
Karnataka,11 April,-81.0,-42.0,-50.0,-63.0,-76.0,34.0,-65.5
Karnataka,12 April,-81.0,-42.0,-50.0,-63.0,-76.0,34.0,-65.5
Karnataka,13 April,-81.0,-51.0,-52.0,-64.0,-73.0,35.0,-67.25
Karnataka,14 April,-82.0,-53.0,-51.0,-64.0,-75.0,33.0,-68.5
Karnataka,15 April,-81.0,-50.0,-52.0,-61.0,-72.0,33.0,-66.0
Karnataka,16 April,-86.0,-46.0,-70.0,-61.0,-72.0,34.0,-66.25
Karnataka,17 April,-86.0,-45.0,-70.0,-61.0,-71.0,34.0,-65.75
Karnataka,18 April,-86.0,-45.0,-70.0,-61.0,-71.0,34.0,-65.75
Karnataka,19 April,-86.0,-45.0,-70.0,-61.0,-71.0,34.0,-65.75
Karnataka,20 April,-86.0,-49.0,-71.0,-63.0,-70.0,34.0,-67.0
Karnataka,21 April,-86.0,-47.0,-71.0,-61.0,-71.0,32.0,-66.25
Karnataka,22 April,-86.0,-48.0,-72.0,-61.0,-71.0,33.0,-66.5
Karnataka,23 April,-86.0,-48.0,-72.0,-62.0,-70.0,34.0,-66.5
Karnataka,24 April,-85.0,-44.0,-72.0,-60.0,-69.0,33.0,-64.5
Karnataka,25 April,-85.0,-44.0,-72.0,-60.0,-69.0,33.0,-64.5
Karnataka,26 April,-85.0,-44.0,-72.0,-60.0,-69.0,33.0,-64.5
Karnataka,27 April,-85.0,-45.0,-71.0,-61.0,-68.0,33.0,-64.75
Karnataka,28 April,-84.0,-44.0,-71.0,-59.0,-68.0,31.0,-63.75
Karnataka,29 April,-84.0,-43.0,-71.0,-58.0,-68.0,32.0,-63.25
Karnataka,30 April,-83.0,-41.0,-70.0,-58.0,-67.0,32.0,-62.25
Karnataka,01 May,-83.0,-37.0,-71.0,-59.0,-72.0,33.0,-62.75
Karnataka,02 May,-83.0,-37.0,-71.0,-59.0,-72.0,33.0,-62.75
Karnataka,03 May,-83.0,-37.0,-71.0,-59.0,-72.0,33.0,-62.75
Karnataka,04 May,-75.0,-25.0,-69.0,-47.0,-57.0,26.0,-51.0
Karnataka,05 May,-75.0,-25.0,-70.0,-46.0,-57.0,25.0,-50.75
Karnataka,06 May,-74.0,-22.0,-70.0,-44.0,-55.0,25.0,-48.75
Karnataka,07 May,-74.0,-21.0,-69.0,-45.0,-55.0,26.0,-48.75
Karnataka,08 May,-74.0,-18.0,-69.0,-45.0,-53.0,25.0,-47.5
Karnataka,09 May,-74.0,-18.0,-69.0,-45.0,-53.0,25.0,-47.5
Karnataka,10 May,-74.0,-18.0,-69.0,-45.0,-53.0,25.0,-47.5
Karnataka,11 May,-72.0,-17.0,-69.0,-44.0,-51.0,25.0,-46.0
Karnataka,12 May,-72.0,-17.0,-69.0,-43.0,-52.0,24.0,-46.0
Karnataka,13 May,-72.0,-17.0,-69.0,-42.0,-51.0,23.0,-45.5
Karnataka,14 May,-70.0,-17.0,-68.0,-43.0,-51.0,23.0,-45.25
Karnataka,15 May,-70.0,-13.0,-68.0,-42.0,-49.0,23.0,-43.5
Karnataka,16 May,-70.0,-13.0,-68.0,-42.0,-49.0,23.0,-43.5
Karnataka,17 May,-70.0,-13.0,-68.0,-42.0,-49.0,23.0,-43.5
Karnataka,18 May,-68.0,-14.0,-68.0,-42.0,-47.0,23.0,-42.75
Karnataka,19 May,-67.0,-12.0,-69.0,-39.0,-48.0,22.0,-41.5
Karnataka,20 May,-65.0,-10.0,-68.0,-36.0,-47.0,21.0,-39.5
Karnataka,21 May,-65.0,-10.0,-68.0,-38.0,-46.0,22.0,-39.75
Karnataka,22 May,-66.0,-10.0,-68.0,-39.0,-45.0,22.0,-40.0
Karnataka,23 May,-66.0,-10.0,-68.0,-39.0,-45.0,22.0,-40.0
Karnataka,24 May,-66.0,-10.0,-68.0,-39.0,-45.0,22.0,-40.0
Karnataka,25 May,-64.0,-8.0,-67.0,-39.0,-57.0,22.0,-42.0
Karnataka,26 May,-64.0,-11.0,-68.0,-36.0,-46.0,19.0,-39.25
Karnataka,27 May,-63.0,-10.0,-67.0,-34.0,-45.0,19.0,-38.0
Karnataka,28 May,-62.0,-8.0,-67.0,-35.0,-44.0,20.0,-37.25
Karnataka,29 May,-64.0,-11.0,-68.0,-36.0,-42.0,20.0,-38.25
Karnataka,30 May,-64.0,-11.0,-68.0,-36.0,-42.0,20.0,-38.25
Karnataka,31 May,-64.0,-11.0,-68.0,-36.0,-42.0,20.0,-38.25
Karnataka,01 June,-58.0,0.0,-67.0,-31.0,-40.0,18.0,-32.25
Karnataka,02 June,-58.0,2.0,-67.0,-30.0,-41.0,17.0,-31.75
Karnataka,03 June,-57.0,2.0,-67.0,-28.0,-41.0,17.0,-31.0
Karnataka,04 June,-57.0,2.0,-67.0,-30.0,-40.0,18.0,-31.25
Karnataka,05 June,-57.0,2.0,-65.0,-31.0,-38.0,18.0,-31.0
Karnataka,06 June,-57.0,2.0,-65.0,-31.0,-38.0,18.0,-31.0
Karnataka,07 June,-57.0,2.0,-65.0,-31.0,-38.0,18.0,-31.0
Karnataka,08 June,-51.0,5.0,-64.0,-28.0,-37.0,16.0,-27.75
Karnataka,09 June,-52.0,4.0,-64.0,-27.0,-39.0,16.0,-28.5
Karnataka,10 June,-51.0,4.0,-64.0,-25.0,-39.0,15.0,-27.75
Karnataka,11 June,-52.0,-2.0,-63.0,-29.0,-39.0,17.0,-30.5
Karnataka,12 June,-49.0,9.0,-62.0,-26.0,-38.0,16.0,-26.0
Karnataka,13 June,-49.0,9.0,-62.0,-26.0,-38.0,16.0,-26.0
Karnataka,14 June,-49.0,9.0,-62.0,-26.0,-38.0,16.0,-26.0
Karnataka,15 June,-48.0,6.0,-61.0,-26.0,-39.0,15.0,-26.75
