"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"37",38,45,1.42326798959949,0.221700182522727,1.11364439362522,1.12625363418765,1.27633680278846,1.37269685941036,1.48173603781358,1.82960177311772,1.86673383306295
"38",39,46,1.39137831571902,0.206722603196998,1.09579112969634,1.11165960813354,1.25357080011649,1.34702562029301,1.44704141515084,1.76858843267612,1.80440635230792
"39",40,47,1.37502233874416,0.195565916027829,1.09861358170376,1.10897970794503,1.24112286596283,1.33471812128785,1.43435812357596,1.73321406765556,1.78480646124813
"40",41,48,1.36559962113326,0.185406832295648,1.10083618915279,1.11285205263964,1.23853912972847,1.32803309449788,1.4196222837289,1.70276098173746,1.73844357936483
"41",42,49,1.35962315930042,0.178317106725831,1.10285260135289,1.11641229097855,1.23885973063185,1.32303154969889,1.41043484578885,1.68219780305455,1.71315899839595
"42",43,50,1.34334816515674,0.170929872978833,1.09267831858416,1.10470609759787,1.22940823175178,1.30899360162965,1.39713826911561,1.65289984671279,1.68122387039181
"43",44,51,1.3254440077472,0.164115026252378,1.08960293616485,1.09937465406881,1.21492250507477,1.2922718491181,1.37644921962308,1.62097912862806,1.65205327639257
"44",45,52,1.29460767950523,0.155332411818864,1.06942946963182,1.07791001959087,1.19044533621503,1.26306982365827,1.34215577301806,1.57732885030529,1.61583264869773
"45",46,53,1.28122396765132,0.147196485585051,1.07351457131333,1.08101070141262,1.17875383762944,1.25177048054156,1.32735806424759,1.54935763548653,1.57827929676509
"46",47,54,1.2901120132462,0.140805487683303,1.0924613020521,1.10358404908498,1.19267833653342,1.26088087965052,1.33054641726352,1.54734569115849,1.59121835194688
"47",48,55,1.30251101297733,0.137801362876453,1.10316241422376,1.11176672689074,1.21038039210857,1.27606813134533,1.34599109892929,1.55209075816255,1.58757116845418
"48",49,56,1.34126398816593,0.138928840943467,1.12759208323217,1.13899817712999,1.25239483312547,1.31745628822857,1.38380187129348,1.59156793418248,1.6115777106665
"49",50,57,1.38404111579524,0.145126762200979,1.14161793910988,1.15420359559592,1.2926611063007,1.36507573485414,1.43184531632867,1.63722982146915,1.66499810321944
"50",51,58,1.43385413338451,0.157625546655358,1.15890440483823,1.17252282275608,1.33571758472023,1.41892925043598,1.49445605504053,1.70056877813521,1.72261377102606
"51",52,59,1.47923859354381,0.175299478382708,1.16507883188386,1.18093624828459,1.36675112544342,1.4668478820578,1.55845204358131,1.76772052372574,1.79116718827582
"52",53,60,1.50577229005127,0.195310851235789,1.15742008031817,1.17416111100101,1.37628743608291,1.48985374502941,1.60241152998024,1.8230096782777,1.84866689818672
"53",54,61,1.51652377582726,0.214953157922449,1.14514498802164,1.1640062366562,1.36985673060954,1.49528754905271,1.62740235629785,1.86939532752631,1.90040098356548
"54",55,62,1.50509056043487,0.229136429100457,1.12969252593324,1.14728032552811,1.34580381619474,1.47104003692717,1.61521738850642,1.8926363303402,1.92131697872
"55",56,63,1.48817997105116,0.238077183359174,1.12446895162756,1.13594243433358,1.32033776685352,1.44683704429251,1.59307978035539,1.9111646133712,1.94811741262352
"56",57,64,1.45477146181166,0.239879489219684,1.1092433312632,1.11909042262839,1.28643702489062,1.40152989446273,1.54314069059805,1.89705432924436,1.93161451804946
"57",58,65,1.41029845008799,0.232296399185142,1.09053699184898,1.10138881912587,1.24826443479,1.35317522941286,1.48448550223206,1.85007619248074,1.87155037816262
"58",59,66,1.3500874641199,0.215647021155922,1.06634842818767,1.07648246812975,1.19856661905165,1.29560822585718,1.40598906481974,1.76347924258202,1.78979893318113
"59",60,67,1.29908641277639,0.194746529356876,1.05672285225956,1.06605045669659,1.16286197718364,1.24807411743368,1.34402297870617,1.67110715103391,1.70826317504126
"60",61,68,1.26775376383702,0.173672549936122,1.060525872343,1.06924543353147,1.14575622568845,1.22339099392538,1.30093563149993,1.60091018404435,1.62596039934443
"61",62,69,1.24846834273166,0.153083005298289,1.06637319535669,1.07496724498645,1.14119401597998,1.20970263866829,1.2785887945815,1.53847325117252,1.56273198184393
"62",63,70,1.24979253472283,0.136598857404591,1.08054288450155,1.08807264110724,1.15736571432656,1.21645004160201,1.27579657178221,1.50742455021018,1.53698960900976
"63",64,71,1.28097838781867,0.125951693689242,1.11025596351166,1.11837390356588,1.20018874608099,1.25336052032878,1.30799456723666,1.51512613559667,1.53520977153316
"64",65,72,1.36064629960369,0.12617193580365,1.16360601380923,1.17385512200858,1.28342098711172,1.34145000073406,1.393800148436,1.58789269626601,1.60514912027928
