state,dates,cfr1_point,cfr2_point,cfr3_point,cfr3_l95,cfr3_u95,cfr3_l50,cfr3_u50
India,23 April,3.1336805555555554,12.59155912103244,4.946221826402686,4.946221826402686,4.946221826402686,4.946221826402686,4.946221826402686
India,24 April,3.194535340314136,12.442249482236738,4.956841838029956,4.956841838029956,4.956841838029956,4.956841838029956,4.956841838029956
India,25 April,3.1389110832096794,12.198728374981517,4.85722696496909,4.85722696496909,4.85722696496909,4.85722696496909,4.85722696496909
India,26 April,3.158838293295088,11.898973527822799,4.813155594405594,4.813155594405594,4.813155594405594,4.813155594405594,4.813155594405594
India,27 April,3.1875891099192066,11.676199950261129,4.791549726999031,4.791549726999031,4.791549726999031,4.791549726999031,4.791549726999031
India,28 April,3.214285714285714,11.52395106893792,4.822735754270131,4.822735754270131,4.822735754270131,4.822735754270131,4.822735754270131
India,29 April,3.26326931800998,11.348338241480858,4.836613026132951,4.836613026132951,4.836613026132951,4.836613026132951,4.836613026132951
India,30 April,3.309719792353802,11.299324390482719,4.847517432580021,4.847517432580021,4.847517432580021,4.847517432580021,4.847517432580021
India,01 May,3.3035450715186645,10.940277284038395,4.84702917667441,4.84702917667441,4.84702917667441,4.84702917667441,4.84702917667441
India,02 May,3.321867075099807,10.866529774127311,4.901997109933676,4.901997109933676,4.901997109933676,4.901997109933676,4.901997109933676
India,03 May,3.419902288506043,11.061545440798428,5.082684824902723,5.082684824902723,5.082684824902723,5.082684824902723,5.082684824902723
India,04 May,3.372456121460105,10.866699049337312,5.0966608084358525,5.0966608084358525,5.0966608084358525,5.0966608084358525,5.0966608084358525
India,05 May,3.4287333522244263,10.698496905393457,5.151441430482909,5.151441430482909,5.151441430482909,5.151441430482909,5.151441430482909
India,06 May,3.3674162390582554,10.447149713215499,5.066129306919453,5.066129306919453,5.066129306919453,5.066129306919453,5.066129306919453
India,07 May,3.3521436683702444,10.120546477364051,5.021665736236276,5.021665736236276,5.021665736236276,5.021665736236276,5.021665736236276
India,08 May,3.327134743931246,9.993458461228803,4.928651197419034,4.928651197419034,4.928651197419034,4.928651197419034,4.928651197419034
India,09 May,3.3436197626698054,9.821053123393916,4.899195897913996,4.899195897913996,4.899195897913996,4.899195897913996,4.899195897913996
India,10 May,3.295770873959838,9.549689440993788,4.8455932240485,4.8455932240485,4.8455932240485,4.8455932240485,4.8455932240485
India,11 May,3.2429453574305134,9.237642891643857,4.717078083571414,4.717078083571414,4.717078083571414,4.717078083571414,4.717078083571414
India,12 May,3.248980909714655,8.988053146749042,4.670005607874229,4.670005607874229,4.670005607874229,4.670005607874229,4.670005607874229
India,13 May,3.2694056907131968,8.809416962960407,4.654980573846744,4.654980573846744,4.654980573846744,4.654980573846744,4.654980573846744
India,14 May,3.2285978939157562,8.639921722113503,4.570787680096626,4.570787680096626,4.570787680096626,4.570787680096626,4.570787680096626
India,15 May,3.2065318673127097,8.34292987453785,4.494253624134779,4.494253624134779,4.494253624134779,4.494253624134779,4.494253624134779
India,16 May,3.1693325979040265,7.737678427147859,4.450261780104712,4.450261780104712,4.450261780104712,4.450261780104712,4.450261780104712
