"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"228",229,236,1.33255593270232,0.0755412548122146,1.18917007424168,1.20917963462188,1.28150365731361,1.33144435366585,1.38301116374105,1.45932181972145,1.48223766897988
"229",230,237,1.38876087691949,0.074092093368492,1.24691255382304,1.27056065435888,1.33946535004584,1.38617905976274,1.43822101849602,1.51586851715743,1.53941842947504
"230",231,238,1.25054526580558,0.0697761145437693,1.11699266768522,1.13829340545029,1.2014775808444,1.25029839148425,1.29795843097937,1.36641116569879,1.38990021891389
"231",232,239,1.23661118284256,0.0678460931795005,1.10781756672942,1.12682198893231,1.19009168979245,1.23511137383985,1.28037713719226,1.35404007717002,1.37771103363921
"232",233,240,1.29816768642186,0.0659743386577075,1.1714220299426,1.19240613999534,1.25348066924373,1.29707988540806,1.34227448232111,1.40806041583628,1.4274899352141
"233",234,241,1.29651892404749,0.0631546047233418,1.17625987328941,1.19433080318517,1.25340318337531,1.29495637102424,1.33697686616396,1.401890936823,1.42463220815911
"234",235,242,1.23512549091221,0.0601127727142332,1.12011222763467,1.13996445445159,1.19326266041229,1.23449339124361,1.2722432590635,1.33710684419404,1.35798113644964
"235",236,243,1.11568803409486,0.0569954270773841,1.00756111360772,1.02243615013545,1.07675946386094,1.11478210748954,1.15343648586526,1.21327068235214,1.23467157910212
"236",237,244,1.03836738443215,0.0520353931334711,0.942079074891802,0.956130058340036,1.00220651254012,1.03847917577795,1.07141179185965,1.12653250790279,1.14278206120785
"237",238,245,1.03849499367011,0.0511996289953909,0.943736581425699,0.95805157586705,1.00317574843322,1.03764863573713,1.0732747252061,1.1246602377542,1.14168898196658
"238",239,246,1.03319094610814,0.0528148246772719,0.933550104291577,0.948465993835216,0.995964334717807,1.03237111655861,1.06824392222843,1.12390920741977,1.14035194743746
"239",240,247,0.972396642067434,0.0493496488949518,0.87440055228953,0.890209052494549,0.939702664679998,0.972088216708782,1.00515020723297,1.05384379250053,1.06952237719928
"240",241,248,0.839587391122234,0.0469754607136835,0.752455924169268,0.764033007127798,0.807585796692108,0.83770951932418,0.871171681235435,0.919254483507588,0.937178039268069
"241",242,249,0.836014953468632,0.0458579493422334,0.746185287911628,0.761703213857053,0.804287351388623,0.835408868982114,0.867592090075259,0.91124709129197,0.923787600169493
"242",243,250,0.801700908159065,0.0453587230395266,0.714761765878556,0.728721240859219,0.771539796003631,0.801141753129862,0.831042254264857,0.878188968591534,0.892624677514301
"243",244,251,0.82453088571597,0.0482827757991389,0.733016196637482,0.746752957482134,0.790910886493928,0.824233821096091,0.856443869429315,0.904670336916452,0.922045200582434
"244",245,252,1.00933244288652,0.053709186135115,0.904508166035008,0.921726902561195,0.972728971812733,1.00908940286664,1.04522767772866,1.09859600444526,1.11668736512571
"245",246,253,0.863981476837257,0.0486348117091845,0.772836785756046,0.784281424279687,0.831812150752549,0.862223036849499,0.895836294168787,0.947150470547661,0.960925105930085
"246",247,254,0.860200047398568,0.0486918156454874,0.769253602224626,0.78109349109087,0.826480799600197,0.860053478063092,0.892106416655055,0.941172213033153,0.957334619625904
"247",248,255,0.879179155427293,0.0486348161365759,0.788212849657482,0.801316124715414,0.846178943295845,0.87803801704963,0.910831021339894,0.962322176361145,0.9795791398286
"248",249,256,0.903380708493152,0.0523323442147254,0.803927006354725,0.820249300226927,0.866742222107266,0.903215095321169,0.937712981842358,0.989959385385406,1.00988371603513
"249",250,257,0.818028093484126,0.0487407120442285,0.727960773042588,0.739696763477766,0.78361452719856,0.816745713565689,0.850326596457329,0.898970543162709,0.913306184110763
"250",251,258,0.936420119292413,0.0532966769360257,0.834573994024307,0.849185565808854,0.899123455204574,0.936286056215977,0.97202179087051,1.02501539102055,1.03985488007751
"251",252,259,1.0099716059952,0.056742113555342,0.899213350808285,0.918878932713372,0.971983316143951,1.00964397233041,1.04578993655192,1.10584873397484,1.12312903047814
"252",253,260,0.843874342154932,0.0521982467255559,0.73993675860067,0.758504407508022,0.808176107530104,0.841972431606112,0.877865179862491,0.931442944917253,0.949720826182975
"253",254,261,0.915424610137205,0.0530687178044682,0.811408035050262,0.828138557253246,0.879599707269114,0.915811011380564,0.95236524542495,1.00121890006004,1.01805013260658
"254",255,262,0.942966528166491,0.0555108748229378,0.838468971625872,0.853334780791697,0.904079853279176,0.942494966444953,0.979045768663425,1.03661089499301,1.05671511936282
"255",256,263,0.920638810314806,0.0543395498260946,0.818115411598477,0.832547479786144,0.884085124216257,0.919857279446381,0.955930024569314,1.01362114060497,1.03100385025648
"256",257,264,0.814145137604609,0.0512999002617625,0.717695114633774,0.733517643251637,0.779533118889333,0.812397323957139,0.847697458701917,0.899582162944082,0.916235448773668
"257",258,265,0.950916623103249,0.0562500869936086,0.843304895746573,0.860368531040733,0.912890965438559,0.950886269636072,0.987227391406201,1.04534995868119,1.06178761062589
"258",259,266,0.918883113409101,0.0579322797797412,0.806254772060573,0.825424011082796,0.88048938012247,0.917260917766637,0.957700456832313,1.01682538810593,1.03389606991521
"259",260,267,0.96063021525063,0.0582509528056876,0.849762715744777,0.868355740201463,0.920184327793048,0.960139707828001,0.999976951308007,1.0572979678713,1.07980233051727
"260",261,268,0.981313568559419,0.0583608427231589,0.871833202695582,0.888502252672254,0.940850518912711,0.979520881435435,1.01935804872942,1.08087542899946,1.09782971116879
"261",262,269,1.05722258565962,0.0639861021239256,0.942018296804579,0.957619859865181,1.01185190992094,1.054861140956,1.09875635221693,1.16610287797571,1.19272660208786
"262",263,270,0.985801187418079,0.0602635508118827,0.870580035348773,0.889447259301156,0.946768136728269,0.984280150506818,1.0259594403627,1.09105503059667,1.10630726349773
"263",264,271,0.892889233881183,0.0569649524255277,0.785279893652244,0.80044114615612,0.855842685189616,0.890264661953681,0.930574868072387,0.989268422239793,1.00904125789328
"264",265,272,0.965143063755057,0.0584407584365045,0.850493286490918,0.87017877748859,0.925763878436411,0.964487951626541,1.00220810544137,1.06381627203011,1.08439229319966
"265",266,273,0.86674259881906,0.05729536892822,0.754291935789614,0.77254474681553,0.827591387124055,0.865676166720453,0.904533604052747,0.963501318390995,0.977496480497828
"266",267,274,0.818042624861762,0.0548460436966502,0.714239566937697,0.728970826752564,0.779198722064664,0.817894951396349,0.853745960968,0.909999364937615,0.928362875459283
"267",268,275,0.722865085123397,0.0528550767064822,0.621957997473626,0.636745671159113,0.687233584989811,0.7215318478987,0.75718322836352,0.81354090591942,0.830241774268982
"268",269,276,0.685195311759297,0.0534050915683677,0.587298332182217,0.600666773674856,0.64947032121646,0.684623771882312,0.719019772661298,0.775379827877386,0.792457853917305
"269",270,277,0.589273614967967,0.0510340202618419,0.495006466862605,0.508439208273182,0.55394703090709,0.587244634454018,0.623437783633366,0.67369422245797,0.69235315330279
"270",271,278,0.596773848157814,0.0540580976952165,0.493482093312902,0.51141452146518,0.559992143427236,0.59506073560009,0.63046907097635,0.687782206212286,0.708605931682726
"271",272,279,0.7955171661761,0.0680533269245781,0.667361386832191,0.687696796764817,0.748203720891595,0.793207086582674,0.839178032692037,0.912072557010192,0.934319010925009
"272",273,280,1.05534194663479,0.0770410471837691,0.914958028402387,0.932762171333125,1.00233515238989,1.05180827500803,1.10476620841963,1.18725016081435,1.21768510004192
"273",274,281,1.19431412161365,0.084210254781513,1.03327771973924,1.05767184660494,1.13836414215728,1.19317340305708,1.25101182364112,1.33119594937994,1.36374703497084
"274",275,282,1.36355376579796,0.0914483100346813,1.19352303264392,1.21698515612403,1.29976821845384,1.36156110401603,1.42368455894299,1.51824121692782,1.54540606853059
"275",276,283,1.48865274323843,0.0987718546717143,1.3015000047783,1.32901198154218,1.42011393489063,1.48705858253135,1.55507040889663,1.65216033947776,1.68090750233678
"276",277,284,1.52291537340154,0.0995064617663549,1.32941377875636,1.36226179367406,1.45513441269184,1.5211641022307,1.58697768154987,1.69045631508024,1.71719475408123
"277",278,285,1.39061331105725,0.0922930544770253,1.2096302038172,1.23967633633745,1.32863480555986,1.39192973557174,1.45363113193134,1.53779296971882,1.5688052322248
"278",279,286,1.47104323227096,0.0915339777197717,1.29022579367623,1.32422467779419,1.40910289939467,1.4714639514952,1.53094647849233,1.62062192556107,1.64958719340324
"279",280,287,1.36617496298583,0.0839715645553763,1.21012855727489,1.23595390372301,1.30903649906774,1.36261516256259,1.42049552912781,1.50589850141017,1.53164322651192
"280",281,288,1.13690686675856,0.0734619026808515,1.00112972794266,1.02078998717566,1.08479968178726,1.13487947288769,1.18693768049635,1.25989818247478,1.28463342857233
"281",282,289,1.14153695314545,0.0672977239656646,1.01201190737784,1.03276556680488,1.09580691787703,1.14105282695181,1.1850463520725,1.25623745784906,1.27743431263867
"282",283,290,1.07703612013351,0.0627579095622438,0.956643711639184,0.973676263861338,1.03436490127195,1.07580788650131,1.11776560921503,1.18097938538144,1.20240184267324
"283",284,291,1.01977030764485,0.0605857848590594,0.904989746526405,0.922367419858987,0.977524014678494,1.01925538629644,1.0595202593057,1.12365712582368,1.14597385501315
"284",285,292,0.917530712955326,0.0572988856649932,0.811201461517587,0.826334442934386,0.878119426267558,0.916923123458485,0.954836032406641,1.0132043335322,1.03318940139721
"285",286,293,0.965533713707027,0.0561698399925058,0.85719594497816,0.874741103915562,0.927697010971626,0.964757292876227,1.00231266660999,1.06133824989027,1.07735489835136
"286",287,294,0.899003698266851,0.0557462283796537,0.795140617244452,0.810016949151891,0.860911583043688,0.898341399894041,0.935767587178457,0.991102259712571,1.01320591307047
"287",288,295,0.895621045323826,0.0570043028003342,0.789689977144732,0.805292503938351,0.857468189641886,0.893956465432801,0.931711541048883,0.993571186213852,1.01025884629892
"288",289,296,0.903850576385589,0.0557689574188129,0.800914249208833,0.816330973216962,0.864342217397353,0.902206886418213,0.941568918675364,0.9990403132816,1.01514893083708
"289",290,297,0.964186367079824,0.0575026367864334,0.853642766061628,0.873246022783695,0.924667198463511,0.963849955018085,1.00135219787515,1.06298429448569,1.08273249462554
"290",291,298,0.946007621278122,0.0568039592668414,0.84125446672443,0.855825596212012,0.905484551668618,0.94508201122872,0.983875369399992,1.04134039342983,1.05947150155462
"291",292,299,0.854964150691249,0.0541347457333133,0.752900822509448,0.768186984150011,0.817143402916683,0.852782073216175,0.890848384710592,0.944902943656563,0.965608175110569
"292",293,300,0.935326835115775,0.0583013164920527,0.822910381477229,0.84097213100717,0.895232547918607,0.935533034227362,0.974283932788868,1.0310419050317,1.04794450839824
"293",294,301,1.00814138749463,0.0618144628404855,0.889183109314567,0.912250762063805,0.965058329785544,1.0055646294914,1.04943558045561,1.11235710441572,1.13145229232253
"294",295,302,1.10581137400887,0.0640844015308742,0.98421694056839,1.00415028509604,1.06160494862758,1.10428013511514,1.14817056278886,1.21504058018322,1.23548974201992
"295",296,303,1.12357285997716,0.0644512828699422,1.00147110456568,1.02273223188985,1.07889187707629,1.12261611476181,1.1658107310995,1.23252394652254,1.25504559676873
"296",297,304,1.24364792521326,0.0690976241062104,1.11719255420429,1.13564778348478,1.19513339894094,1.24129631250492,1.2902608251722,1.36308999150698,1.38327995936842
"297",298,305,1.07049277284476,0.0625269944393878,0.951046995199129,0.96827832744805,1.02887438634615,1.06954440548143,1.11117413753087,1.17332405685817,1.19630879602541
"298",299,306,0.945406941108932,0.0568831348993213,0.839208090733292,0.857036585269777,0.905276670115188,0.944298998767248,0.982904623492857,1.04348803664499,1.0647124918375
"299",300,307,1.03104876958903,0.0590852673187403,0.918864962959018,0.934766223674545,0.990856057988526,1.03005213138992,1.07033883132868,1.13054451951218,1.14816515106817
"300",301,308,1.02691483392663,0.0616223921099028,0.912447313760311,0.928771639472804,0.986291924539736,1.02449074382957,1.0667103356743,1.13080811520921,1.15422712437257
"301",302,309,0.975196612292503,0.0585430744839487,0.862765210359069,0.879244235581562,0.934742651671381,0.974855732725141,1.01432625908092,1.07278262652212,1.09389335652887
