state,dates,cfr1_point,cfr2_point,cfr3_point,cfr3_l95,cfr3_u95,cfr3_l50,cfr3_u50
Ahmedabad,22 May,7.085855806274079,13.900134952766532,13.30753707838851,9.249714444002011,25.164029802881117,11.731209114606147,16.054951892063603
Ahmedabad,23 May,7.172212647487737,13.328406011332842,13.026727666746929,9.253642633687639,23.82783489313339,11.584588809893983,15.588556214230998
Ahmedabad,24 May,7.225063938618925,13.173233854045233,12.791519561411063,9.225959252418443,22.59623339818156,11.388838445050094,15.01115112706608
Ahmedabad,25 May,7.321891591554514,13.166074600355241,12.635953064588069,9.27446795220489,21.6188908304122,11.300622111098175,14.462244079326513
Ahmedabad,26 May,7.349268640742062,13.247588424437298,12.467268813465415,9.259639255729843,20.553531817163645,11.200731858403449,14.133727468360533
Ahmedabad,27 May,7.401847575057737,12.50975800156128,12.282050427286164,9.236316995849563,19.52063961392877,11.05460302455895,13.768699391449221
Ahmedabad,28 May,7.402422611036339,12.065813528336381,12.001103011558808,9.137756533042046,18.543299725784554,10.878079395072751,13.4010218637111
Ahmedabad,29 May,7.377496453126706,11.522072609510824,11.681355109478329,9.038597467881932,17.553845776495155,10.671323538483641,12.972628466306418
Ahmedabad,30 May,7.370433305012744,10.923972926176608,11.440828865495245,8.958743643677238,16.82960254137115,10.508385881170017,12.55946531914853
Ahmedabad,31 May,7.4020618556701026,10.41334300217549,11.316019615417632,8.975328928029908,16.203632335329583,10.418258681662218,12.419996540390937
Ahmedabad,01 June,7.380738073807381,9.819052687599788,11.172515504462261,8.910538883956022,15.683632862097463,10.298633032410521,12.123815012651871
Ahmedabad,02 June,7.369339668379715,9.125840537944283,11.065009788817601,8.887759882100498,15.200548333713652,10.217800484001076,11.957380598495583
Ahmedabad,03 June,7.401812688821751,8.36623626080461,10.985008568958001,8.869964910362578,14.790354609929077,10.192420599459767,11.827802981280913
Ahmedabad,04 June,7.4067267046498815,8.3975828297562,10.853030309458713,8.814135885054958,14.426207209975164,10.124992268552004,11.70236397542782
Ahmedabad,05 June,7.4644231629821896,8.40556339447692,10.829762551133623,8.83785988649656,14.251194271975443,10.139511712330734,11.612388598529655
Ahmedabad,06 June,7.515003914064539,8.468097618347544,10.833860057923982,8.868457271103665,14.072869850484594,10.146826584385437,11.580219626751532
Ahmedabad,07 June,7.5513320889190565,8.525720854487979,10.774166252172979,8.874042448520628,13.84718110438924,10.12893261658578,11.508771057019409
Ahmedabad,08 June,7.526437541308659,8.52756716278199,10.684973047880025,8.847224756649833,13.55427136331116,10.028126591448778,11.40032536603679
Ahmedabad,09 June,7.5100401606425695,8.558352402745996,10.605727931458075,8.818176129470318,13.310297550651901,9.973345572913711,11.331961760859217
Ahmedabad,10 June,7.5267975901729125,8.589285714285715,10.580743111989587,8.821216787061086,13.167864120409597,9.972605891107225,11.281507968130782
Ahmedabad,11 June,7.5281926241999395,8.597285067873303,10.529734082530071,8.807452787391368,13.039552127929376,9.933948164026846,11.21278534613876
Ahmedabad,12 June,7.529359298349933,8.622744296901601,10.465454831341777,8.789179861935564,12.908607970652305,9.897243702091828,11.15316076159938
Ahmedabad,13 June,7.510340323633989,8.615666361441772,10.380107412542037,8.746118110558983,12.802397640745552,9.833112131888008,11.061633558175837
Ahmedabad,14 June,7.511504424778762,8.630226126565804,10.331577296794164,8.727304110927756,12.688043410881173,9.797829238282935,10.987036783238
Ahmedabad,15 June,7.490144546649145,8.636363636363637,10.229044801441175,8.688681418326514,12.541762580715881,9.715416600251736,10.865639891245278
Ahmedabad,16 June,7.480048694711214,8.648733187363153,10.14493607188897,8.653168498011519,12.39995960096451,9.656018896193569,10.760042373484207
Ahmedabad,17 June,7.4546897737796005,8.639987733823979,10.065196757191352,8.589494257749852,12.204327142904708,9.576825951828754,10.662390805516758
Ahmedabad,18 June,7.437856033143449,8.646248777184137,9.994349300182561,8.543437173231668,12.04906170819872,9.517310275992585,10.577956152881034
Ahmedabad,19 June,7.427846495401205,8.615361977633903,9.93256856189649,8.492569013262443,11.903042627193116,9.453273571547092,10.484891841167657
Ahmedabad,20 June,7.414318591777073,8.625805051016716,9.866732953953722,8.442748761167524,11.772207949317458,9.375867650864489,10.37359678765863
Ahmedabad,21 June,7.373496917536471,8.47540868589069,9.73605245362519,8.358893143382698,11.543857618596098,9.28182245000217,10.236660711214371
Ahmedabad,22 June,7.372718539865514,8.353741496598639,9.650674626963605,8.319800727818576,11.40498724767073,9.213387359931314,10.15338722909609
Ahmedabad,23 June,7.3305833824396,8.229145994575642,9.544635105513489,8.264566544962356,11.242851531479722,9.102072419687646,10.035092950938363
Ahmedabad,24 June,7.317640220866027,8.094901305214428,9.426123711183715,8.209028048690241,11.0694445082106,9.018802173079987,9.89820809092521
Ahmedabad,25 June,7.313432835820896,7.977957292253741,9.318321982518619,8.154310163850928,10.910411201024768,8.930816433178666,9.789852785202115
Ahmedabad,26 June,7.282817986181901,7.939741927517442,9.1929373548613,8.089300641916502,10.7344075064097,8.832427694184341,9.647808059438344
Ahmedabad,27 June,7.238350953739442,7.88303381053914,9.051494270150766,8.014481496152674,10.532866050212824,8.716447513884718,9.477447246144076
Ahmedabad,28 June,7.220256523662097,7.846200060078101,8.961190084874001,7.961993105606078,10.365276473622593,8.632713798175661,9.366590315242908
Ahmedabad,29 June,7.208044155418329,7.83300671061227,8.876794477589883,7.926694116106694,10.187583082666503,8.551330917790988,9.267860851219236
Ahmedabad,30 June,7.164823307256542,7.803043657089136,8.757588359306192,7.868309946169502,10.017022699859885,8.450260449711136,9.150904851629898
Ahmedabad,01 July,7.137518684603886,7.789105738421206,8.657364021194148,7.818987374675493,9.865557060383665,8.35873326781672,9.03226700960765
Ahmedabad,02 July,7.098749142344435,7.7754653717192745,8.554619877120993,7.758304933063756,9.703510718232462,8.26763788946481,8.923390363288725
Ahmedabad,03 July,7.057104081845704,7.740753463872667,8.462703623386018,7.693277172216356,9.55490218843836,8.187116847266406,8.801238658681791
Ahmedabad,04 July,7.034397273008987,7.735559720565684,8.398076211616722,7.653269626230365,9.430538834830221,8.135841434127249,8.713060895156321
Ahmedabad,05 July,7.018531790723865,7.683254875588433,8.321699667401699,7.595453138815208,9.302429771925448,8.072190232187882,8.625083825596196
Ahmedabad,06 July,7.001166861143523,7.637390004980907,8.248415674801048,7.555228492800562,9.19199740805072,8.01766412480157,8.542115093171475
Ahmedabad,07 July,6.9719513421132,7.572614107883817,8.175918209745275,7.509024569350603,9.071762136095888,7.961204851758595,8.44946222939824
Ahmedabad,08 July,6.931925700911309,7.546760639739766,8.090442763730673,7.453996568223667,8.946873071177192,7.880445678599822,8.341948093169748
Ahmedabad,09 July,6.903197114196768,7.5026852846401715,8.009636313073699,7.405666002808181,8.826328538314026,7.819019161054336,8.245293127552335
Ahmedabad,10 July,6.872885925780675,7.471754423363889,7.92919336030341,7.360279698302954,8.701976345511389,7.752413009784181,8.159345985142961
Ahmedabad,11 July,6.842054075082668,7.432646592709983,7.855947010936173,7.319500867617093,8.585630188813425,7.687692727234588,8.086090962508761
Ahmedabad,12 July,6.802622697907627,7.402938090241343,7.78268464130238,7.269198346645692,8.478077748218785,7.618484174524178,8.000907434599187
Ahmedabad,13 July,6.765802811513819,7.370943376569255,7.716428227948347,7.2172335190454655,8.365706134786244,7.557753324168483,7.919633132657848
Ahmedabad,14 July,6.727393490843533,7.33764553686934,7.652460492163233,7.168540941411833,8.273371426879484,7.497093672022912,7.834697345296285
Ahmedabad,15 July,6.688632619439868,7.284191101086733,7.587772907132484,7.119153025263849,8.180868779162259,7.431524901116846,7.765039094855484
Ahmedabad,16 July,6.6439443458772995,7.2152925666768075,7.523726696434229,7.066915244298451,8.08485975509663,7.363423504039562,7.6971989518502895
Ahmedabad,17 July,6.611417195240521,7.170474516695958,7.4701910616716996,7.031007297639705,8.005512612437581,7.318291918507194,7.642493979127643
Ahmedabad,18 July,6.578524537483359,7.134677620114513,7.425833483376251,6.993309321859309,7.9334071287989945,7.2752196328353405,7.580005353239064
Ahmedabad,19 July,6.537166772814121,7.093493928324612,7.3739576700243,6.948733630033177,7.861398878608977,7.229552145784876,7.520902951954202
Ahmedabad,20 July,6.501757231684239,7.062796730458616,7.3289660927683995,6.9153172532411045,7.802565201987596,7.1961102241183985,7.478815342030129
Ahmedabad,21 July,6.4635726091034975,7.012357644778289,7.275013746042854,6.870920859765901,7.737700038400199,7.149034462384455,7.422416062699165
Ahmedabad,22 July,6.433188700965199,6.970162141418018,7.2385800662594315,6.835660645823752,7.688312577701092,7.109480237198317,7.382193003353132
Ahmedabad,23 July,6.391010446843999,6.913251982337021,7.181612545733326,6.789761346312109,7.622563079593803,7.061020191556961,7.324866480187481
Ahmedabad,24 July,6.354384133611692,6.86915228736659,7.138146799437123,6.7554549266773565,7.574257140954351,7.01906209850611,7.283241591519091
Ahmedabad,25 July,6.319060773480663,6.81659449643805,7.083928299372183,6.712807527778526,7.510870476435763,6.9701839223931,7.228469904803597
Ahmedabad,26 July,6.2874764433784485,6.780287284651979,7.0377295334098156,6.673637319352513,7.455912849651403,6.927716203888817,7.185071916475392
Ahmedabad,27 July,6.256645825358342,6.740903675190175,6.990781922963205,6.6288267004637245,7.398739702087048,6.873912103740073,7.132121413352865
Ahmedabad,28 July,6.224941970879932,6.61761406972049,6.947879134309272,6.592521844040141,7.346895879096463,6.834161565801784,7.0876830514930935
Ahmedabad,29 July,6.2009978617248755,6.585333273965893,6.903794986696542,6.55317306676793,7.2952761591562245,6.797110052983019,7.03950619424529
