dates,state,rt_point,rt_sd,rt_l95,rt_u95,rt_l50,rt_u50,cases_mean,cases_sd,cases_dates
23 March,ut,1.427455784045385,0.6602692536854431,0.133354457592064,2.721557110498706,0.9821107751270904,1.8728007929636794,0.5,0.5,03-17-2020
24 March,ut,1.564582353227616,0.6779872959906782,0.23575437257772647,2.8934103338775055,1.1072867019548633,2.0218780045003686,0.2,0.4,03-18-2020
25 March,ut,1.5219882283680362,0.6410555383834017,0.26554501535810426,2.7784314413779683,1.0896026782838155,1.9543737784522568,0.0,0.0,03-19-2020
26 March,ut,1.47884892939997,0.6123234776495036,0.2787194061460492,2.678978452653891,1.0658428669601563,1.8918549918397838,0.5,0.5,03-20-2020
27 March,ut,1.5407707891617,0.6072835122495616,0.3505193964930493,2.7310221818303506,1.1311641329844933,1.9503774453389067,0.3,0.45825756949558405,03-21-2020
28 March,ut,1.8768006546332596,0.6431116079975622,0.6163276274223577,3.1372736818441616,1.443028306154984,2.3105730031115352,0.4,0.48989794855663565,03-22-2020
29 March,ut,2.0171643925084988,0.6146279559771173,0.812518183911588,3.2218106011054095,1.6026039824814928,2.4317248025355047,0.4,0.4898979485566356,03-23-2020
30 March,ut,2.239132049599925,0.5807637306511119,1.100858368072972,3.3774057311268786,1.8474127209130566,2.6308513782867937,0.6,0.66332495807108,03-24-2020
31 March,ut,2.1542979232920465,0.4986707237640543,1.1769232515434507,3.1316725950406425,1.8179495068204294,2.4906463397636633,0.7,0.6403124237432849,03-25-2020
01 April,ut,1.8129767297137007,0.3937516803075861,1.0412391863780441,2.5847142730493573,1.547395158863037,2.0785583005643646,0.8,0.6000000000000001,03-26-2020
02 April,ut,1.7348868698262812,0.3472601402841783,1.054270885274903,2.4155028543776593,1.5006633778060057,1.9691103618465566,0.3,0.45825756949558405,03-27-2020
03 April,ut,1.5067014140164738,0.2959096258927737,0.9267303836516732,2.0866724443812745,1.3071133304480569,1.7062894975848908,0.7,0.7810249675906654,03-28-2020
04 April,ut,1.3726329786653,0.2658779011886363,0.8515229274516204,1.8937430298789795,1.1933009930925766,1.5519649642380233,0.9,0.8306623862918076,03-29-2020
05 April,ut,1.2056668462254811,0.24018144306609854,0.7349208250736508,1.6764128673773115,1.0436668646918283,1.367666827759134,2.5,1.746424919657298,03-30-2020
06 April,ut,1.0468267612404891,0.22063844599012689,0.61438423263768,1.4792692898432982,0.8980083358046085,1.1956451866763698,3.0,1.0954451150103321,03-31-2020
07 April,ut,0.8347173425046572,0.19988963835709428,0.44294164691028676,1.2264930380990278,0.6998937803291807,0.9695409046801338,5.1,1.8138357147217055,04-01-2020
08 April,ut,0.6939214475999258,0.19252182640395207,0.3165863687212359,1.0712565264786158,0.5640674009087241,0.8237754942911275,5.0,2.6076809620810595,04-02-2020
09 April,ut,0.6387209927366589,0.19942479934125834,0.24785636301976627,1.0295856224535516,0.5042109598289736,0.7732310256443443,3.2,1.9390719429665317,04-03-2020
10 April,ut,0.5589387978677054,0.2016872246301334,0.16363990508162918,0.9542376906537816,0.42290278172692675,0.694974814008484,3.8,1.8867962264113207,04-04-2020
11 April,ut,0.6384523172243345,0.23542822064737093,0.17702242188431339,1.0998822125643555,0.4796583366798893,0.7972462977687798,1.5,1.5,04-05-2020
12 April,ut,0.6954774686013734,0.2616791459828871,0.18259680964075398,1.2083581275619928,0.5189775014273759,0.8719774357753709,1.3,1.004987562112089,04-06-2020
13 April,ut,0.944511622333555,0.32176419349597035,0.31386667364919296,1.5751565710179172,0.727484891462458,1.1615383532046522,0.9,0.7000000000000001,04-07-2020
14 April,ut,1.08158992230113,0.34420904906338584,0.4069539544988564,1.7562258901034036,0.8494243607983669,1.3137554838038932,0.1,0.30000000000000004,04-08-2020
15 April,ut,1.1522144452510008,0.348538001171436,0.4690939044750331,1.8353349860269685,0.917129048840879,1.3872998416611226,0.0,0.0,04-09-2020
16 April,ut,1.2057794197270746,0.3503512244653964,0.5191050338238763,1.8924538056302729,0.9694710223374093,1.4420878171167397,0.6,0.9165151389911681,04-10-2020
17 April,ut,1.133890593499752,0.33049439648796003,0.48613479615920996,1.7816463908402942,0.9109754280125879,1.3568057589869162,0.5,0.806225774829855,04-11-2020
18 April,ut,1.0749186423817614,0.318924313493511,0.4498397449070195,1.6999975398565033,0.8598073821735231,1.2900299025899997,1.2,0.8717797887081347,04-12-2020
19 April,ut,1.0034194600120876,0.3090667519473704,0.39766098886531953,1.6091779311588557,0.7949570264911058,1.2118818935330695,1.2,0.7483314773547883,04-13-2020
20 April,ut,1.1165428821955374,0.33212063079988036,0.465599730653004,1.767486033738071,0.8925308379273261,1.3405549264637489,1.0,1.0954451150103321,04-14-2020
21 April,ut,0.980990083934716,0.3103220282942292,0.37277132135915847,1.5892088465102736,0.7716809790705413,1.1902991887988907,2.5,1.4317821063276353,04-15-2020
22 April,ut,1.0390882660202356,0.3272758982900805,0.3976405964076094,1.6805359356328617,0.8183439453825592,1.259832586657912,1.3,0.9,04-16-2020
23 April,ut,1.078558617857308,0.3358172832732123,0.4203701753331429,1.7367470603814734,0.8520532184623592,1.3050640172522572,1.0,0.6324555320336759,04-17-2020
24 April,ut,1.02690157090294,0.3271431957175732,0.3857139930243253,1.6680891487815548,0.8062467568233941,1.247556384982486,1.5,1.2041594578792296,04-18-2020
25 April,ut,1.205757358794861,0.36014107438265397,0.49989525864783446,1.9116194589418873,0.9628458055345046,1.4486689120552172,0.4,0.4898979485566356,04-19-2020
26 April,ut,1.2096231162568691,0.3528708970524985,0.5180102728698541,1.9012359596438841,0.9716152249039294,1.447631007609809,0.8,0.8717797887081348,04-20-2020
27 April,ut,1.1896351037511181,0.34272276580463423,0.5179121916846673,1.861358015817569,0.9584720254435504,1.420798182058686,0.4,0.48989794855663565,04-21-2020
28 April,ut,1.0979172352565165,0.3242803459522982,0.4623407284038501,1.733493742109183,0.8791933847151508,1.316641085797882,1.8,0.8717797887081348,04-22-2020
29 April,ut,1.1151823146396669,0.3278134074831808,0.47268114850893195,1.7576834807704018,0.8940754494263363,1.3362891798529974,1.2,0.7483314773547883,04-23-2020
30 April,ut,1.0247554054523562,0.31372330239665996,0.40987028168699857,1.6396405292177139,0.8131521752188331,1.2363586356858793,1.4,0.66332495807108,04-24-2020
01 May,ut,0.9845025450714491,0.312518767098055,0.37197826230994524,1.597026827832953,0.7737117618514819,1.1952933282914162,1.2,0.7483314773547883,04-25-2020
02 May,ut,0.9585162138897072,0.31591316877171666,0.33933903962389345,1.577693388155521,0.7454359406848721,1.1715964870945423,1.0,0.7745966692414834,04-26-2020
03 May,ut,0.9281745823257761,0.3196908157443117,0.301593371099555,1.5547557935519971,0.7125463240143953,1.143802840637157,1.8,1.536229149573722,04-27-2020
04 May,ut,1.029333785113262,0.3460382593392794,0.35111263833864803,1.707554931887876,0.7959344395715114,1.2627331306550125,1.3,0.7810249675906654,04-28-2020
05 May,ut,1.29590912930092,0.3914893740835713,0.5286056156720835,2.0632126429297566,1.0318534613752919,1.559964797226548,0.7,0.6403124237432849,04-29-2020
06 May,ut,1.239692668162863,0.3693936045625467,0.5156959789644541,1.9636893573612721,0.9905403758214709,1.4888449605042553,1.2,0.8717797887081347,04-30-2020
07 May,ut,1.2399975983569616,0.35970443089757903,0.5349913019749426,1.9450038947389805,0.9973805567608535,1.4826146399530695,1.3,0.6403124237432848,05-01-2020
08 May,ut,1.3373320383247924,0.36690014691059886,0.6182224263858951,2.0564416502636895,1.0898615582350626,1.5848025184145222,0.5,0.6708203932499369,05-02-2020
09 May,ut,1.5500567778437793,0.38193168387054194,0.8014859547248719,2.2986276009626865,1.2924476763899375,1.807665879297621,0.5,0.5,05-03-2020
10 May,ut,1.7338867349912968,0.3783827796064662,0.9922716222738073,2.4755018477087862,1.4786713339745314,1.989102136008062,0.3,0.45825756949558394,05-04-2020
11 May,ut,1.7343219045728842,0.3441433093606345,1.0598147839584149,2.4088290251873534,1.5022006838422297,1.9664431253035386,1.0,0.7745966692414834,05-05-2020
12 May,ut,1.7580569743144232,0.3156309530109411,1.1394329316510992,2.3766810169777473,1.5451670528180736,1.9709468958107728,1.7,1.0049875621120892,05-06-2020
13 May,ut,1.6335797472843763,0.27696415410855074,1.0907410837977811,2.1764184107709714,1.4467701949796998,1.8203892995890527,2.8,1.0770329614269007,05-07-2020
14 May,ut,1.729353462301193,0.2634762057633264,1.2129506380533037,2.2457562865490823,1.551641396275887,1.907065528326499,1.5,1.118033988749895,05-08-2020
15 May,ut,1.9325840330134887,0.2564406353572816,1.429970645338631,2.4351974206883464,1.7596173888713558,2.1055506771556214,1.9,1.3,05-09-2020
16 May,ut,1.96458783640409,0.23290367588064284,1.5081059478250654,2.4210697249831146,1.8074966360593552,2.1216790367488247,2.0,1.3416407864998738,05-10-2020
17 May,ut,2.038405383947049,0.2132623587154964,1.6204196913590245,2.4563910765350734,1.8945620556170337,2.182248712277064,3.8,1.8330302779823362,05-11-2020
18 May,ut,2.06869133525383,0.19274265954151765,1.690923432258837,2.446459238248823,1.9386883388196716,2.198694331687988,5.0,1.3416407864998738,05-12-2020
19 May,ut,2.190575742716925,0.17938823067296658,1.8389819861271373,2.5421694993067123,2.0695801750103158,2.311571310423534,5.6,1.8,05-13-2020
20 May,ut,2.054071044437922,0.15663835317751001,1.7470661377441297,2.3610759511317148,1.9484200416032236,2.159722047272621,7.6,2.9393876913398134,05-14-2020
21 May,ut,1.8546274124287059,0.13093613842669571,1.5979978185579193,2.1112570062994926,1.7663122964212838,1.942942528436128,7.0,2.04939015319192,05-15-2020
22 May,ut,1.722995162559671,0.11127482736566971,1.5049009519160528,1.941089373203289,1.6479414042498004,1.7980489208695414,10.2,3.340658617698013,05-16-2020
23 May,ut,1.6803546397944853,0.09904468081700352,1.4862310271803911,1.8744782524085795,1.6135499930302246,1.747159286558746,17.5,3.0413812651491097,05-17-2020
24 May,ut,1.6333331514635892,0.0896168078706472,1.4576877927094354,1.808978510217743,1.5728875107229163,1.693778792204262,20.1,3.2388269481403293,05-18-2020
25 May,ut,1.617204112074008,0.08252353142351153,1.4554612914251823,1.7789469327228336,1.5615428153641637,1.6728654087838521,30.3,4.817675788178362,05-19-2020
26 May,ut,1.5503943988447029,0.0751597116579269,1.4030843703836324,1.6977044273057733,1.4996999249285476,1.601088872760858,40.4,10.258654882585729,05-20-2020
27 May,ut,1.4073890333386307,0.06555979430812736,1.2788944588864735,1.535883607790788,1.363169607675742,1.4516084590015195,62.6,7.565712127751095,05-21-2020
28 May,ut,1.3149091325021671,0.057441297134363335,1.2023264877707003,1.427491777233634,1.2761655519980104,1.3536527130063238,63.3,7.014983962918233,05-22-2020
29 May,ut,1.242284739478051,0.05174015208845271,1.1408761109907672,1.3436933679653347,1.2073865242959105,1.2771829546601914,55.4,5.902541825349482,05-23-2020
30 May,ut,1.1768230040794772,0.04770317884968145,1.0833266816612555,1.2703193264976989,1.1446476869771556,1.2089983211817987,58.2,5.491812087098393,05-24-2020
31 May,ut,1.1174908634777168,0.04466797001605986,1.02994342896504,1.2050382979903935,1.0873627643815846,1.1476189625738489,78.1,7.258787777583803,05-25-2020
01 June,ut,1.072118867199921,0.04267776861531286,0.9884721478246525,1.1557655865751897,1.0433331390465788,1.1009045953532635,85.1,9.689685237405806,05-26-2020
02 June,ut,1.0065706965379257,0.04089511940663322,0.9264178983057009,1.0867234947701505,0.9789873474493457,1.0341540456265057,109.3,10.742904635153382,05-27-2020
03 June,ut,0.9563512955516854,0.04002037759478408,0.8779129562810124,1.0347896348223584,0.9293579510677795,0.9833446400355913,109.5,14.49310180741169,05-28-2020
04 June,ut,0.9439996655993316,0.04044571343675875,0.8647276850918219,1.0232716461068412,0.9167194363433722,0.971279894855291,91.6,5.314132102234569,05-29-2020
05 June,ut,0.96039348979881,0.04151266701205496,0.8790303229618628,1.0417566566357572,0.9323936110258491,0.988393368571771,83.1,6.236184731067546,05-30-2020
06 June,ut,0.9851607233079329,0.04234721968934233,0.9021618666056095,1.0681595800102563,0.9565979470996684,1.0137234995161974,64.6,5.10294032886923,05-31-2020
07 June,ut,1.0065169470406508,0.04275900392763894,0.9227110097026355,1.0903228843786659,0.9776764264814976,1.0353574675998038,55.7,4.539823785126467,06-01-2020
08 June,ut,1.004440860740811,0.042583104173659146,0.920979679884606,1.087902041597016,0.9757189828067198,1.0331627386749025,65.1,6.992138442565335,06-02-2020
09 June,ut,0.9780501334943299,0.042011847329158754,0.895708593203072,1.0603916737855879,0.9497135625892856,1.0063867043993742,68.5,7.5,06-03-2020
10 June,ut,0.9481274212248024,0.041541551329505114,0.8667076422810256,1.0295472001685793,0.9201080602685645,0.9761467821810403,72.5,7.749193506423749,06-04-2020
11 June,ut,0.9467128291879063,0.04201539056744471,0.8643643442913373,1.0290613140844753,0.9183738684040705,0.9750517899717421,70.5,6.5,06-05-2020
12 June,ut,0.9827553459052372,0.0432628426000465,0.89796190492285,1.0675487868876243,0.9535749911999318,1.0119357006105425,68.5,6.453681120105021,06-06-2020
13 June,ut,0.9960377199126237,0.043503065339738065,0.9107734519693507,1.0813019878558967,0.9666953373716237,1.0253801024536235,77.6,7.0738956735309575,06-07-2020
14 June,ut,1.0108248632948442,0.04374924654002713,0.9250780900462526,1.0965716365434357,0.9813164339960613,1.040333292593627,69.3,8.222530024268686,06-08-2020
15 June,ut,1.035238409455727,0.04412310253092496,0.9487588934192153,1.1217179254922387,1.0054778180296433,1.0649990008818107,64.5,5.239274758971894,06-09-2020
16 June,ut,1.0643892678337632,0.044473493110435865,0.9772230002770333,1.1515555353904932,1.0343923414657052,1.0943861942018211,65.2,4.707440918375927,06-10-2020
17 June,ut,1.092024117945866,0.04460200020948447,1.0046059816152848,1.1794422542764473,1.0619405148245709,1.1221077210671613,54.3,5.139066063011839,06-11-2020
18 June,ut,1.102978703222747,0.04430881732220892,1.0161351936239102,1.1898222128215836,1.0730928490270903,1.1328645574184035,51.0,5.079370039680118,06-12-2020
19 June,ut,1.116462004740049,0.043988690605312276,1.0302459307012612,1.202678078778837,1.086792072813672,1.1461319366664262,59.6,6.916646586316234,06-13-2020
20 June,ut,1.0812506363646628,0.04268819271494711,0.9975834861710751,1.1649177865582505,1.052457877260358,1.1100433954689675,78.3,11.198660634200861,06-14-2020
21 June,ut,1.0242725054403923,0.04097711738887942,0.9439589944428841,1.1045860164379004,0.996633849532767,1.0519111613480177,82.9,3.7802116342871597,06-15-2020
22 June,ut,0.9787757521316667,0.03986919743583183,0.9006337199253337,1.0569177843379995,0.9518843771531724,1.005667127110161,77.7,6.388270501473776,06-16-2020
23 June,ut,0.9344836101875178,0.039215585413301425,0.8576226314008636,1.0113445889741721,0.9080330899821001,0.9609341303929355,80.3,7.629547824084989,06-17-2020
24 June,ut,0.8724417440826391,0.03854097275475126,0.7969029791222368,0.9479805090430413,0.8464462433692869,0.8984372447959913,88.0,10.963576058932597,06-18-2020
25 June,ut,0.8320010833103242,0.038859541192679675,0.7558379369543198,0.9081642296663286,0.8057907113712737,0.8582114552493747,82.2,8.364209466530594,06-19-2020
26 June,ut,0.8157625324673579,0.03996924308001004,0.7374244148002613,0.8941006501344544,0.7888036777023218,0.8427213872323939,75.3,7.836453279386027,06-20-2020
27 June,ut,0.7932184156562445,0.040726767199182244,0.7133955810165353,0.8730412502959537,0.7657486184480681,0.820688212864421,87.2,7.586830695356265,06-21-2020
28 June,ut,0.7885314390897932,0.04214089873759734,0.7059369632000518,0.8711259149795345,0.7601078243002711,0.8169550538793152,79.5,7.419568720619818,06-22-2020
29 June,ut,0.807608337607831,0.04397435624014622,0.7214203583513941,0.893796316864268,0.7779480740674148,0.8372686011482472,61.1,6.9346953790343235,06-23-2020
30 June,ut,0.8460436740082186,0.04603664939098113,0.7558136826678712,0.9362736653485659,0.8149924143604957,0.8770949336559414,49.3,5.883026432033091,06-24-2020
01 July,ut,0.8657116796214142,0.046997539407086945,0.7735983822851,0.9578249769577283,0.8340123092667281,0.8974110499761002,44.3,7.294518489934754,06-25-2020
02 July,ut,0.9050437203190679,0.04844560245891092,0.8100922773237008,0.9999951633144349,0.872367645916557,0.9377197947215787,35.4,3.2924155266308657,06-26-2020
03 July,ut,0.9579878681921811,0.04999321124887372,0.8600031738728385,1.0559725625115237,0.9242679471369283,0.9917077892474339,35.4,5.44426303552648,06-27-2020
04 July,ut,0.9959531261912596,0.05073517836431091,0.8965142060043448,1.0953920463781746,0.9617327557363156,1.0301734966462037,40.3,3.407345007480164,06-28-2020
05 July,ut,0.9913248797632767,0.050279754508187204,0.8927785721174101,1.0898711874091433,0.9574116881450495,1.025238071381504,51.1,6.024118192731614,06-29-2020
06 July,ut,1.0162384933504787,0.05077357921691414,0.9167243090284957,1.1157526776724618,0.9819922219044622,1.050484764796495,53.0,5.495452665613635,06-30-2020
07 July,ut,1.080579167648791,0.05209420421214904,0.9784766111611474,1.1826817241364347,1.0454421478497387,1.1157161874478434,47.6,7.552483035399683,07-01-2020
08 July,ut,1.1396793204886069,0.05293743957593053,1.0359240564173662,1.2434345845598476,1.1039735468690375,1.1753850941081763,47.9,7.529276193632426,07-02-2020
09 July,ut,1.2301619725255368,0.05410707232133853,1.1241142750586062,1.3362096699924675,1.1936672933155172,1.2666566517355564,40.0,7.321202087089251,07-03-2020
20 March,jh,2.5995212543010338,1.9995892420535932,-1.3195936765543266,6.518636185156394,1.2508183064283056,3.948224202173762,0.0,0.0,03-14-2020
21 March,jh,2.6002362773097367,2.0010653199591237,-1.3217717071973474,6.522244261816821,1.2505377296505074,3.949934824968966,0.0,0.0,03-15-2020
22 March,jh,2.6002366767052694,1.9999579343937675,-1.319600876389139,6.520074229799677,1.251285049536017,3.9491883038745215,0.0,0.0,03-16-2020
23 March,jh,2.754376143280723,2.0589811906617372,-1.2811446311686554,6.789896917730101,1.3656139199912878,4.143138366570158,0.0,0.0,03-17-2020
24 March,jh,2.9151273567043523,2.0838037293251785,-1.1690446006238249,6.9992993140325295,1.5096225793118125,4.320632134096892,0.0,0.0,03-18-2020
25 March,jh,2.731008697884371,1.9382156958824488,-1.0678165374173934,6.529833933186135,1.4237015931686179,4.038315802600124,0.0,0.0,03-19-2020
26 March,jh,2.711166911704139,1.8670169157301968,-0.9481115624504177,6.370445385858695,1.4518826722132783,3.9704511511949994,0.0,0.0,03-20-2020
27 March,jh,2.9464853298889455,1.913078634686464,-0.8030722709511364,6.6960429307290275,1.6561329215792722,4.236837738198619,0.0,0.0,03-21-2020
28 March,jh,3.018088632767114,1.8310916524569294,-0.5707777623823693,6.606955027916597,1.7830356241014396,4.253141641432788,0.0,0.0,03-22-2020
29 March,jh,2.549648389787807,1.3740298250120602,-0.14339510604283046,5.242691885618444,1.6228790131154223,3.4764177664601914,0.0,0.0,03-23-2020
30 March,jh,2.311938104790216,1.1590443802044081,0.040257481364784464,4.583618728215647,1.5301742607861448,3.0937019487942874,0.0,0.0,03-24-2020
31 March,jh,2.2259304939369047,1.026388556996571,0.2142499777659057,4.237611010107903,1.5336416761282874,2.918219311745522,0.1,0.30000000000000004,03-25-2020
01 April,jh,2.2960856055457977,0.9460867058462115,0.44179350555545716,4.150377705536139,1.6579595833195864,2.934211627772009,0.2,0.4000000000000001,03-26-2020
02 April,jh,1.9455783081552749,0.7705183499127202,0.4353931630603398,3.45576345325021,1.4258713863226442,2.465285229987906,0.1,0.30000000000000004,03-27-2020
03 April,jh,2.107210921041833,0.7428169212466219,0.6513194680753038,3.563102374008362,1.6061883358301987,2.608233506253467,0.2,0.4000000000000001,03-28-2020
04 April,jh,2.162852795487847,0.6650468808578968,0.8593875108816038,3.4663180800940907,1.7142853248180043,2.61142026615769,0.4,0.66332495807108,03-29-2020
05 April,jh,2.167297963381686,0.5994384532186295,0.992422572611301,3.342173354152071,1.7629827210702524,2.5716132056931196,0.5,0.6708203932499369,03-30-2020
06 April,jh,1.9969507232092993,0.49981244633737565,1.0173383208858966,2.976563125532702,1.6598322262792027,2.334069220139396,0.5,0.5,03-31-2020
07 April,jh,1.7093957162009048,0.4089490435365805,0.9078719488309485,2.510919483570861,1.4335636758259165,1.9852277565758931,0.5,0.5,04-01-2020
08 April,jh,1.640254794454964,0.37003378615670685,0.9150033749392648,2.3655062139706633,1.3906707060301267,1.8898388828798012,0.8,0.7483314773547883,04-02-2020
09 April,jh,1.6042051475367611,0.34097139624676,0.9359148497489614,2.272495445324561,1.374223350482284,1.8341869445912382,1.4,0.9165151389911681,04-03-2020
10 April,jh,1.5563008025831222,0.3134840526801734,0.9418845986920896,2.1707170064741548,1.344858943890872,1.7677426612753724,0.6,0.7999999999999999,04-04-2020
11 April,jh,1.351388008994238,0.2739380043875931,0.8144804779147311,1.8882955400737451,1.1666195644148503,1.5361564535736258,1.9,1.8681541692269403,04-05-2020
12 April,jh,1.2027955549397615,0.24917335821544,0.7144257397718278,1.6911653701076954,1.0347306165570294,1.3708604933224937,3.0,1.4832396974191326,04-06-2020
13 April,jh,1.137435083140615,0.23989198123988004,0.6672563955896997,1.6076137706915303,0.9756303407141284,1.2992398255671018,3.4,1.7435595774162693,04-07-2020
14 April,jh,1.1645473122384946,0.24276414549592143,0.6887392976323085,1.6403553268446807,1.0008053237429506,1.3282893007340386,3.4,1.2806248474865698,04-08-2020
15 April,jh,1.274564457902821,0.25101760808703183,0.7825799867565622,1.76654892904908,1.1052555914241988,1.4438733243814432,1.9,0.8306623862918073,04-09-2020
16 April,jh,1.270317840209096,0.24366582440187778,0.7927425710143916,1.7478931094038004,1.1059676783082735,1.4346680021099185,2.9,1.6401219466856725,04-10-2020
17 April,jh,1.181861673642366,0.22783646847403644,0.7353113088919936,1.6284120383927383,1.028188254021313,1.335535093263419,3.9,1.044030650891055,04-11-2020
18 April,jh,1.1771778579706031,0.22340758080310058,0.7393079358997581,1.6150477800414482,1.0264916787947198,1.3278640371464865,3.1,1.3,04-12-2020
19 April,jh,1.3533610843579948,0.23659294172098735,0.8896483823025285,1.8170737864134612,1.1937815110966061,1.5129406576193836,1.5,1.5,04-13-2020
20 April,jh,1.490513813004128,0.23858418247809662,1.0228983587143579,1.9581292672938981,1.3295911677644765,1.6514364582437795,1.8,1.1661903789690602,04-14-2020
21 April,jh,1.5539135797498682,0.22872300460263884,1.1056256396488802,2.002201519850856,1.3996422003754343,1.7081849591243021,2.5,1.5,04-15-2020
22 April,jh,1.58193409000106,0.21535043565298229,1.1598558501386407,2.004012329863479,1.43668237465748,1.7271858053446398,3.9,1.8681541692269406,04-16-2020
23 April,jh,1.4976364764094692,0.19415875042249398,1.117093091931398,1.8781798608875404,1.3666783408370011,1.6285946119819372,4.6,1.3564659966250536,04-17-2020
24 April,jh,1.320200261710151,0.1705580332070551,0.9859133389456513,1.6544871844746507,1.2051605738923243,1.4352399495279775,4.4,2.2,04-18-2020
25 April,jh,1.204860457450118,0.15612342827291847,0.8988647829723287,1.5108561319279072,1.0995567663143173,1.3101641485859188,3.6,1.9595917942265426,04-19-2020
26 April,jh,1.1423500830404634,0.14911498780120916,0.8500906715496055,1.4346094945313212,1.0417735149184257,1.242926651162501,3.9,2.4269322199023193,04-20-2020
27 April,jh,1.034731034331534,0.14026955058864785,0.7598083259598076,1.3096537427032602,0.9401206251549968,1.129341443508071,6.7,1.6155494421403513,04-21-2020
28 April,jh,0.94196167410452,0.13484218430633413,0.6776763865514774,1.2062469616575626,0.8510119692117407,1.0329113789972992,8.5,1.284523257866513,04-22-2020
29 April,jh,0.8377335795631312,0.130159649214998,0.5826258734877037,1.0928412856385588,0.7499421977641072,0.9255249613621552,10.1,1.374772708486752,04-23-2020
30 April,jh,0.7173525236456864,0.12535383049813761,0.4716640300225566,0.9630410172688162,0.6328026185129976,0.8019024287783751,12.4,2.939387691339814,04-24-2020
01 May,jh,0.6849862068064614,0.13014209158728973,0.429912912979037,0.9400595006338858,0.5972066674517503,0.7727657461611724,10.5,1.8027756377319946,04-25-2020
02 May,jh,0.8397507135511164,0.15342346090277253,0.5390468671201183,1.1404545599821145,0.7362681234068054,0.9432333036954275,4.5,1.6278820596099706,04-26-2020
03 May,jh,1.0454563326053603,0.17411471550305616,0.7041984548079904,1.3867142104027304,0.928017698145704,1.1628949670650166,2.2,1.1661903789690602,04-27-2020
04 May,jh,1.183078118201961,0.18166884697550512,0.8270144448838499,1.539141791520072,1.0605442976054524,1.3056119387984695,2.7,1.9000000000000001,04-28-2020
05 May,jh,1.2270287398647883,0.17844865273984706,0.8772765184407977,1.576780961288779,1.106666908078289,1.3473905716512877,2.1,1.8138357147217055,04-29-2020
06 May,jh,1.193223751750521,0.17016605363558096,0.8597050932669279,1.5267424102341143,1.078448450233858,1.3079990532671841,2.8,2.08806130178211,04-30-2020
07 May,jh,1.223462028570091,0.1678069980924089,0.8945670245888933,1.5523570325512888,1.1102778864267422,1.3366461707134398,2.8,1.5999999999999999,05-01-2020
08 May,jh,1.3008956205210132,0.1679652422738608,0.9716904642739369,1.6301007767680895,1.1876047442597168,1.4141864967823095,3.7,1.7349351572897473,05-02-2020
09 May,jh,1.311105088755276,0.1622760416818676,0.9930505381004828,1.6291596394100691,1.201651521401273,1.420558656109279,5.6,1.8547236990991407,05-03-2020
10 May,jh,1.337448582187427,0.15727012306428426,1.0292054317863524,1.6456917325885014,1.2313714568817977,1.443525707493056,7.0,2.6457513110645907,05-04-2020
11 May,jh,1.2563165033442867,0.14589200522704177,0.9703740087794939,1.5422589979090795,1.1579138047386992,1.3547192019498742,8.1,2.0223748416156684,05-05-2020
12 May,jh,1.155414445657269,0.1352454937704396,0.8903386876869582,1.4204902036275797,1.0641927125640451,1.246636178750493,8.8,2.4,05-06-2020
13 May,jh,1.1932274711622068,0.1352221709403598,0.9281974250059393,1.4582575173184744,1.1020214690846435,1.2844334732397702,6.9,2.2561028345356955,05-07-2020
14 May,jh,1.3245992316061859,0.139479491917409,1.0512250066277409,1.5979734565846309,1.2305217091028127,1.418676754109559,4.9,1.445683229480096,05-08-2020
15 May,jh,1.422448034824986,0.1391298383754573,1.1497591168026247,1.6951369528473472,1.3286063501391236,1.5162897195108482,6.8,1.4000000000000001,05-09-2020
16 May,jh,1.428273279517398,0.13244577449679965,1.1686848593346506,1.6878616997001454,1.3389399290770516,1.5176066299577444,10.6,2.576819745345025,05-10-2020
17 May,jh,1.379095343596082,0.12319924824352986,1.1376297450086932,1.6205609421834708,1.2959986826483036,1.4621920045438603,11.4,3.8000000000000003,05-11-2020
18 May,jh,1.3270464558824917,0.11485815546083301,1.1019290655054774,1.552163846259506,1.2495757786057144,1.404517133159269,14.3,2.491987158875422,05-12-2020
19 May,jh,1.35593234221396,0.1112061727219947,1.1379726919257593,1.5738919925021606,1.2809248907747017,1.4309397936532182,10.2,2.8565713714171403,05-13-2020
20 May,jh,1.3747912976601,0.10728688952640555,1.1645132856639262,1.5850693096562738,1.3024273635434347,1.4471552317767653,7.2,1.9899748742132402,05-14-2020
21 May,jh,1.3416734496492952,0.10132141718365646,1.143087524826016,1.5402593744725745,1.2733331669730907,1.4100137323254998,11.4,2.6907248094147422,05-15-2020
22 May,jh,1.282000297719444,0.0945557358206082,1.0966748377404847,1.4673257576984033,1.218223399465802,1.345777195973086,17.4,3.5832945734337835,05-16-2020
23 May,jh,1.217837065828473,0.08855905199315073,1.0442648662839773,1.3914092653729686,1.1581048708496127,1.2775692608073332,22.7,5.254521862167861,05-17-2020
24 May,jh,1.2527272659255637,0.08717620102087249,1.0818653989726945,1.423589132878433,1.1939277900989955,1.311526741752132,24.7,2.8653097563788803,05-18-2020
25 May,jh,1.37237918639802,0.08880120980436826,1.1983323672298503,1.5464260055661896,1.3124836583970716,1.4322747143989683,21.9,5.374941860150676,05-19-2020
26 May,jh,1.410541286635031,0.08700441064794578,1.2400161219414834,1.5810664513285788,1.3518576816970982,1.469224891572964,22.5,4.224926034855522,05-20-2020
