state,dates,retail,grocery,parks,transit,workplace,residential,average_mobility
Kerala,09 March,-10,-4,-5,-8,-6,5,-7.0
Kerala,10 March,-8,2,-7,-5,-2,3,-3.25
Kerala,11 March,-14,1,-9,-11,-10,5,-8.5
Kerala,12 March,-17,-4,-9,-15,-10,7,-11.5
Kerala,13 March,-20,-7,-19,-19,-8,7,-13.5
Kerala,14 March,-20,-7,-19,-19,-8,7,-13.5
Kerala,15 March,-20,-7,-19,-19,-8,7,-13.5
Kerala,16 March,-21,-8,-16,-20,-9,8,-14.5
Kerala,17 March,-23,-12,-16,-20,-13,7,-17.0
Kerala,18 March,-23,-7,-14,-20,-13,8,-15.75
Kerala,19 March,-26,-8,-16,-22,-14,9,-17.5
Kerala,20 March,-29,0,-25,-26,-13,10,-17.0
Kerala,21 March,-29,0,-25,-26,-13,10,-17.0
Kerala,22 March,-29,0,-25,-26,-13,10,-17.0
Kerala,23 March,-46,-9,-27,-42,-38,19,-33.75
Kerala,24 March,-70,-52,-35,-59,-59,26,-60.0
Kerala,25 March,-75,-55,-41,-64,-66,31,-65.0
Kerala,26 March,-77,-63,-43,-67,-66,33,-68.25
Kerala,27 March,-78,-65,-49,-69,-65,35,-69.25
Kerala,28 March,-78,-65,-49,-69,-65,35,-69.25
Kerala,29 March,-78,-65,-49,-69,-65,35,-69.25
Kerala,30 March,-77,-62,-45,-68,-63,35,-67.5
Kerala,31 March,-76,-63,-43,-66,-63,32,-67.0
Kerala,01 April,-76,-62,-41,-66,-64,32,-67.0
Kerala,02 April,-76,-61,-42,-66,-63,33,-66.5
Kerala,03 April,-76,-61,-47,-67,-62,34,-66.5
Kerala,04 April,-76,-61,-47,-67,-62,34,-66.5
Kerala,05 April,-76,-61,-47,-67,-62,34,-66.5
Kerala,06 April,-76,-57,-36,-65,-61,34,-64.75
Kerala,07 April,-80,-48,-20,-54,-63,31,-61.25
Kerala,08 April,-80,-45,-21,-55,-63,32,-60.75
Kerala,09 April,-80,-46,-23,-55,-64,34,-61.25
Kerala,10 April,-83,-58,-31,-61,-67,38,-67.25
Kerala,11 April,-83,-58,-31,-61,-67,38,-67.25
Kerala,12 April,-83,-58,-31,-61,-67,38,-67.25
Kerala,13 April,-77,-34,-21,-53,-59,34,-55.75
Kerala,14 April,-81,-58,-21,-57,-68,34,-66.0
Kerala,15 April,-79,-41,-13,-52,-60,31,-58.0
Kerala,16 April,-86,-32,-7,-49,-59,32,-56.5
Kerala,17 April,-87,-34,-16,-52,-58,33,-57.75
Kerala,18 April,-87,-34,-16,-52,-58,33,-57.75
Kerala,19 April,-87,-34,-16,-52,-58,33,-57.75
Kerala,20 April,-85,-33,-9,-50,-53,31,-55.25
Kerala,21 April,-85,-33,-8,-48,-55,29,-55.25
Kerala,22 April,-85,-31,-7,-48,-55,29,-54.75
Kerala,23 April,-86,-31,-9,-49,-55,30,-55.25
Kerala,24 April,-86,-31,-19,-52,-54,32,-55.75
Kerala,25 April,-86,-31,-19,-52,-54,32,-55.75
Kerala,26 April,-86,-31,-19,-52,-54,32,-55.75
Kerala,27 April,-84,-27,-11,-49,-49,30,-52.25
Kerala,28 April,-84,-31,-10,-48,-52,27,-53.75
Kerala,29 April,-84,-25,-6,-45,-51,28,-51.25
Kerala,30 April,-83,-27,-8,-46,-50,29,-51.5
Kerala,01 May,-85,-34,-19,-53,-58,33,-57.5
Kerala,02 May,-85,-34,-19,-53,-58,33,-57.5
Kerala,03 May,-85,-34,-19,-53,-58,33,-57.5
Kerala,04 May,-79,-15,-9,-44,-41,26,-44.75
Kerala,05 May,-79,-16,-6,-41,-43,24,-44.75
Kerala,06 May,-77,-8,-2,-37,-41,23,-40.75
Kerala,07 May,-76,-9,-2,-36,-41,23,-40.5
Kerala,08 May,-76,-8,-10,-38,-38,23,-40.0
Kerala,09 May,-76,-8,-10,-38,-38,23,-40.0
Kerala,10 May,-76,-8,-10,-38,-38,23,-40.0
Kerala,11 May,-72,6,-1,-33,-34,21,-33.25
Kerala,12 May,-73,-2,1,-32,-37,21,-36.0
Kerala,13 May,-73,0,3,-31,-36,20,-35.0
Kerala,14 May,-73,-4,-1,-33,-35,20,-36.25
Kerala,15 May,-73,-1,-8,-35,-33,21,-35.5
Kerala,16 May,-73,-1,-8,-35,-33,21,-35.5
Kerala,17 May,-73,-1,-8,-35,-33,21,-35.5
Kerala,18 May,-70,5,-2,-32,-30,20,-31.75
Kerala,19 May,-68,5,0,-29,-32,19,-31.0
Kerala,20 May,-65,11,4,-25,-31,18,-27.5
Kerala,21 May,-66,8,1,-26,-30,19,-28.5
Kerala,22 May,-66,14,-8,-28,-28,19,-27.0
Kerala,23 May,-66,14,-8,-28,-28,19,-27.0
Kerala,24 May,-66,14,-8,-28,-28,19,-27.0
Kerala,25 May,-64,11,5,-26,-30,18,-27.25
Kerala,26 May,-64,8,3,-24,-28,16,-27.0
Kerala,27 May,-63,12,7,-22,-27,16,-25.0
Kerala,28 May,-63,11,7,-21,-26,16,-24.75
Kerala,29 May,-64,12,-3,-25,-24,17,-25.25
Kerala,30 May,-64,12,-3,-25,-24,17,-25.25
Kerala,31 May,-64,12,-3,-25,-24,17,-25.25
Kerala,01 June,-60,22,4,-20,-23,16,-20.25
Kerala,02 June,-60,16,4,-21,-25,16,-22.5
Kerala,03 June,-59,22,8,-17,-25,15,-19.75
Kerala,04 June,-61,17,5,-18,-25,16,-21.75
Kerala,05 June,-60,13,-5,-24,-23,17,-23.5
Lakshadweep,15 February,,,1,,9,,
Lakshadweep,16 February,,,10,,-4,,
Lakshadweep,17 February,,,5,,7,,
Lakshadweep,18 February,,,3,,4,,
Lakshadweep,19 February,,,-4,,1,,
Lakshadweep,20 February,,,4,,1,,
Lakshadweep,21 February,,,5,,-6,,
Lakshadweep,22 February,,,5,,-6,,
Lakshadweep,23 February,,,5,,-6,,
Lakshadweep,24 February,,,6,,4,,
Lakshadweep,25 February,,,6,,6,,
Lakshadweep,26 February,,,2,,3,,
Lakshadweep,27 February,,,13,,10,,
Lakshadweep,28 February,,,19,,8,,
Lakshadweep,29 February,,,19,,8,,
Lakshadweep,01 March,,,19,,8,,
Lakshadweep,02 March,,,-5,,1,,
Lakshadweep,03 March,,,10,,1,,
Lakshadweep,04 March,,,7,,-3,,
Lakshadweep,05 March,,,13,,10,,
Lakshadweep,06 March,,,1,,11,,
Lakshadweep,07 March,,,1,,11,,
Lakshadweep,08 March,,,1,,11,,
Lakshadweep,09 March,,,7,,8,,
Lakshadweep,10 March,,,8,,-17,,
Lakshadweep,11 March,,,4,,1,,
Lakshadweep,12 March,,,8,,0,,
Lakshadweep,13 March,,,11,,5,,
Lakshadweep,14 March,,,11,,5,,
Lakshadweep,15 March,,,11,,5,,
Lakshadweep,16 March,,,10,,7,,
Lakshadweep,17 March,,,13,,1,,
Lakshadweep,18 March,,,11,,0,,
Lakshadweep,19 March,,,16,,-6,,
Lakshadweep,20 March,,,21,,6,,
Lakshadweep,21 March,,,21,,6,,
Lakshadweep,22 March,,,21,,6,,
Lakshadweep,23 March,,,15,,-32,,
Lakshadweep,24 March,,,12,,-11,,
Lakshadweep,25 March,,,-6,,-28,,
Lakshadweep,26 March,,,-16,,-31,,
Lakshadweep,27 March,,,-19,,-32,,
Lakshadweep,28 March,,,-19,,-32,,
Lakshadweep,29 March,,,-19,,-32,,
Lakshadweep,30 March,,,-23,,-32,,
Lakshadweep,31 March,,,-23,,-31,,
Lakshadweep,01 April,,,-24,,-39,,
Lakshadweep,02 April,,,-12,,-31,,
Lakshadweep,03 April,,,-23,,-23,,
Lakshadweep,04 April,,,-23,,-23,,
Lakshadweep,05 April,,,-23,,-23,,
Lakshadweep,06 April,,,-20,,-28,,
Lakshadweep,07 April,,,-4,,-28,,
Lakshadweep,08 April,,,-7,,-29,,
Lakshadweep,09 April,,,-8,,-30,,
Lakshadweep,10 April,,,-1,,-29,,
Lakshadweep,11 April,,,-1,,-29,,
Lakshadweep,12 April,,,-1,,-29,,
Lakshadweep,13 April,,,-3,,-21,,
Lakshadweep,14 April,,,-2,,-39,,
Lakshadweep,15 April,,,6,,-18,,
Lakshadweep,16 April,,,20,,-19,,
Lakshadweep,17 April,,,15,,-16,,
Lakshadweep,18 April,,,15,,-16,,
Lakshadweep,19 April,,,15,,-16,,
Lakshadweep,20 April,,,18,,-13,,
Lakshadweep,21 April,,,24,,-7,,
Lakshadweep,22 April,,,20,,-11,,
Lakshadweep,23 April,,,33,,-7,,
Lakshadweep,24 April,,,24,,-3,,
Lakshadweep,25 April,,,24,,-3,,
Lakshadweep,26 April,,,24,,-3,,
Lakshadweep,27 April,,,20,,-14,,
Lakshadweep,28 April,,,21,,-12,,
Lakshadweep,29 April,,,21,,-16,,
Lakshadweep,30 April,,,14,,-13,,
Lakshadweep,01 May,,,17,,-3,,
Lakshadweep,02 May,,,17,,-3,,
Lakshadweep,03 May,,,17,,-3,,
Lakshadweep,04 May,,,25,,-12,,
Lakshadweep,05 May,,,21,,-13,,
Lakshadweep,06 May,,,27,,-11,,
Lakshadweep,07 May,,,33,,-29,,
Lakshadweep,08 May,,,34,,-4,,
Lakshadweep,09 May,,,34,,-4,,
Lakshadweep,10 May,,,34,,-4,,
Lakshadweep,11 May,,,33,,-6,,
Lakshadweep,12 May,,,30,,-11,,
Lakshadweep,13 May,,,29,,-15,,
Lakshadweep,14 May,,,36,,-8,,
Lakshadweep,15 May,,,35,,3,,
Lakshadweep,16 May,,,35,,3,,
Lakshadweep,17 May,,,35,,3,,
Lakshadweep,18 May,,,32,,-3,,
Lakshadweep,19 May,,,38,,-6,,
Lakshadweep,20 May,,,36,,-11,,
Lakshadweep,21 May,,,44,,-26,,
Lakshadweep,22 May,,,44,,1,,
Lakshadweep,23 May,,,44,,1,,
Lakshadweep,24 May,,,44,,1,,
Lakshadweep,25 May,,,54,,-33,,
Lakshadweep,26 May,,,41,,-7,,
Lakshadweep,27 May,,,42,,-9,,
Lakshadweep,28 May,,,44,,-1,,
Lakshadweep,29 May,,,35,,10,,
Lakshadweep,30 May,,,35,,10,,
Lakshadweep,31 May,,,35,,10,,
Lakshadweep,01 June,,,23,,-5,,
Lakshadweep,02 June,,,27,,-1,,
Lakshadweep,03 June,,,33,,-4,,
Lakshadweep,04 June,,,36,,-1,,
Lakshadweep,05 June,,,41,,5,,
Madhya Pradesh,15 February,2,3,3,4,0,0,2.25
Madhya Pradesh,16 February,4,0,4,6,-1,0,2.25
Madhya Pradesh,17 February,0,1,1,4,3,-1,2.0
Madhya Pradesh,18 February,2,2,3,4,3,0,2.75
Madhya Pradesh,19 February,1,4,1,6,5,0,4.0
Madhya Pradesh,20 February,3,4,6,9,3,-1,4.75
Madhya Pradesh,21 February,-2,-3,8,1,-23,5,-6.75
Madhya Pradesh,22 February,-2,-3,8,1,-23,5,-6.75
Madhya Pradesh,23 February,-2,-3,8,1,-23,5,-6.75
Madhya Pradesh,24 February,0,0,2,3,3,0,1.5
Madhya Pradesh,25 February,2,1,6,5,0,-1,2.0
Madhya Pradesh,26 February,3,0,7,6,1,-2,2.5
Madhya Pradesh,27 February,0,-1,5,4,2,-1,1.25
Madhya Pradesh,28 February,1,-1,3,2,5,0,1.75
Madhya Pradesh,29 February,1,-1,3,2,5,0,1.75
Madhya Pradesh,01 March,1,-1,3,2,5,0,1.75
Madhya Pradesh,02 March,0,1,2,2,4,0,1.75
Madhya Pradesh,03 March,0,2,2,2,3,0,1.75
Madhya Pradesh,04 March,-1,4,-1,3,6,0,3.0
Madhya Pradesh,05 March,0,3,3,3,5,1,2.75
Madhya Pradesh,06 March,3,4,2,5,6,0,4.5
Madhya Pradesh,07 March,3,4,2,5,6,0,4.5
Madhya Pradesh,08 March,3,4,2,5,6,0,4.5
Madhya Pradesh,09 March,1,9,4,2,-8,1,1.0
Madhya Pradesh,10 March,-37,-44,-14,-33,-62,14,-44.0
Madhya Pradesh,11 March,-11,-10,-5,-6,-20,2,-11.75
Madhya Pradesh,12 March,-4,-2,1,2,-6,0,-2.5
Madhya Pradesh,13 March,-1,1,1,3,-2,0,0.25
Madhya Pradesh,14 March,-1,1,1,3,-2,0,0.25
Madhya Pradesh,15 March,-1,1,1,3,-2,0,0.25
Madhya Pradesh,16 March,-4,0,-2,-1,-2,2,-1.75
Madhya Pradesh,17 March,-7,0,-3,-5,-4,2,-4.0
Madhya Pradesh,18 March,-8,0,-4,-5,-3,2,-4.0
Madhya Pradesh,19 March,-11,0,-3,-7,-5,3,-5.75
Madhya Pradesh,20 March,-12,2,-6,-8,-5,4,-5.75
Madhya Pradesh,21 March,-12,2,-6,-8,-5,4,-5.75
Madhya Pradesh,22 March,-12,2,-6,-8,-5,4,-5.75
Madhya Pradesh,23 March,-58,-48,-36,-59,-47,18,-53.0
Madhya Pradesh,24 March,-67,-60,-45,-67,-60,23,-63.5
Madhya Pradesh,25 March,-74,-69,-52,-72,-64,26,-69.75
Madhya Pradesh,26 March,-73,-66,-49,-71,-63,25,-68.25
Madhya Pradesh,27 March,-73,-69,-51,-73,-63,27,-69.5
Madhya Pradesh,28 March,-73,-69,-51,-73,-63,27,-69.5
Madhya Pradesh,29 March,-73,-69,-51,-73,-63,27,-69.5
Madhya Pradesh,30 March,-74,-69,-51,-74,-62,26,-69.75
Madhya Pradesh,31 March,-74,-69,-51,-74,-62,26,-69.75
Madhya Pradesh,01 April,-76,-72,-53,-74,-64,26,-71.5
Madhya Pradesh,02 April,-75,-72,-51,-75,-65,27,-71.75
Madhya Pradesh,03 April,-74,-70,-50,-73,-61,26,-69.5
Madhya Pradesh,04 April,-74,-70,-50,-73,-61,26,-69.5
Madhya Pradesh,05 April,-74,-70,-50,-73,-61,26,-69.5
Madhya Pradesh,06 April,-76,-71,-53,-74,-64,27,-71.25
Madhya Pradesh,07 April,-77,-61,-54,-69,-62,26,-67.25
Madhya Pradesh,08 April,-78,-62,-56,-70,-63,27,-68.25
Madhya Pradesh,09 April,-78,-63,-55,-71,-64,28,-69.0
Madhya Pradesh,10 April,-78,-63,-56,-72,-65,29,-69.5
Madhya Pradesh,11 April,-78,-63,-56,-72,-65,29,-69.5
Madhya Pradesh,12 April,-78,-63,-56,-72,-65,29,-69.5
Madhya Pradesh,13 April,-77,-60,-56,-71,-61,29,-67.25
Madhya Pradesh,14 April,-76,-59,-54,-70,-63,27,-67.0
Madhya Pradesh,15 April,-76,-54,-54,-66,-58,26,-63.5
Madhya Pradesh,16 April,-84,-46,-70,-65,-60,27,-63.75
Madhya Pradesh,17 April,-84,-46,-70,-66,-59,28,-63.75
Madhya Pradesh,18 April,-84,-46,-70,-66,-59,28,-63.75
Madhya Pradesh,19 April,-84,-46,-70,-66,-59,28,-63.75
Madhya Pradesh,20 April,-85,-50,-72,-67,-58,27,-65.0
Madhya Pradesh,21 April,-84,-47,-72,-66,-58,26,-63.75
Madhya Pradesh,22 April,-84,-48,-72,-66,-57,26,-63.75
Madhya Pradesh,23 April,-84,-48,-71,-66,-58,27,-64.0
Madhya Pradesh,24 April,-84,-48,-72,-66,-57,27,-63.75
Madhya Pradesh,25 April,-84,-48,-72,-66,-57,27,-63.75
Madhya Pradesh,26 April,-84,-48,-72,-66,-57,27,-63.75
Madhya Pradesh,27 April,-85,-49,-72,-67,-57,28,-64.5
Madhya Pradesh,28 April,-84,-46,-71,-66,-57,26,-63.25
Madhya Pradesh,29 April,-83,-45,-71,-64,-55,26,-61.75
Madhya Pradesh,30 April,-83,-46,-69,-64,-55,27,-62.0
Madhya Pradesh,01 May,-83,-47,-70,-65,-55,27,-62.5
Madhya Pradesh,02 May,-83,-47,-70,-65,-55,27,-62.5
Madhya Pradesh,03 May,-83,-47,-70,-65,-55,27,-62.5
Madhya Pradesh,04 May,-82,-41,-70,-62,-51,25,-59.0
Madhya Pradesh,05 May,-81,-38,-69,-61,-51,24,-57.75
Madhya Pradesh,06 May,-80,-35,-69,-57,-49,23,-55.25
Madhya Pradesh,07 May,-80,-36,-67,-57,-53,24,-56.5
Madhya Pradesh,08 May,-79,-34,-68,-56,-48,24,-54.25
Madhya Pradesh,09 May,-79,-34,-68,-56,-48,24,-54.25
Madhya Pradesh,10 May,-79,-34,-68,-56,-48,24,-54.25
Madhya Pradesh,11 May,-78,-33,-67,-54,-47,23,-53.0
Madhya Pradesh,12 May,-77,-31,-67,-53,-47,23,-52.0
Madhya Pradesh,13 May,-77,-30,-67,-51,-45,22,-50.75
Madhya Pradesh,14 May,-76,-29,-65,-50,-45,21,-50.0
Madhya Pradesh,15 May,-76,-28,-65,-49,-44,21,-49.25
Madhya Pradesh,16 May,-76,-28,-65,-49,-44,21,-49.25
Madhya Pradesh,17 May,-76,-28,-65,-49,-44,21,-49.25
Madhya Pradesh,18 May,-76,-27,-66,-51,-42,21,-49.0
Madhya Pradesh,19 May,-76,-26,-65,-50,-43,21,-48.75
Madhya Pradesh,20 May,-75,-23,-65,-48,-41,21,-46.75
Madhya Pradesh,21 May,-74,-22,-64,-46,-40,21,-45.5
Madhya Pradesh,22 May,-74,-22,-64,-46,-39,20,-45.25
Madhya Pradesh,23 May,-74,-22,-64,-46,-39,20,-45.25
Madhya Pradesh,24 May,-74,-22,-64,-46,-39,20,-45.25
Madhya Pradesh,25 May,-76,-27,-65,-53,-48,23,-51.0
Madhya Pradesh,26 May,-74,-20,-65,-48,-38,19,-45.0
Madhya Pradesh,27 May,-72,-16,-65,-45,-36,18,-42.25
Madhya Pradesh,28 May,-72,-16,-64,-45,-36,18,-42.25
Madhya Pradesh,29 May,-71,-14,-64,-45,-34,18,-41.0
Madhya Pradesh,30 May,-71,-14,-64,-45,-34,18,-41.0
Madhya Pradesh,31 May,-71,-14,-64,-45,-34,18,-41.0
Madhya Pradesh,01 June,-67,-5,-63,-41,-31,16,-36.0
Madhya Pradesh,02 June,-66,-3,-62,-38,-31,15,-34.5
Madhya Pradesh,03 June,-65,1,-63,-35,-30,14,-32.25
Madhya Pradesh,04 June,-69,-12,-64,-42,-33,17,-39.0
Madhya Pradesh,05 June,-63,3,-62,-34,-28,14,-30.5
Maharashtra,15 February,-3,-1,2,3,2,0,0.25
Maharashtra,16 February,0,-1,1,2,0,0,0.25
Maharashtra,17 February,-2,0,0,0,1,1,-0.25
Maharashtra,18 February,0,1,1,2,1,0,1.0
Maharashtra,19 February,-1,-1,7,-3,-12,3,-4.25
Maharashtra,20 February,0,2,2,2,0,0,1.0
Maharashtra,21 February,-7,-1,9,-9,-22,6,-9.75
Maharashtra,22 February,-7,-1,9,-9,-22,6,-9.75
Maharashtra,23 February,-7,-1,9,-9,-22,6,-9.75
Maharashtra,24 February,-3,-3,0,0,2,1,-1.0
Maharashtra,25 February,-3,-2,-2,-1,2,1,-1.0
Maharashtra,26 February,-1,-3,0,2,3,0,0.25
Maharashtra,27 February,-2,-3,-2,-1,1,1,-1.25
Maharashtra,28 February,-3,-1,-1,-1,4,1,-0.25
Maharashtra,29 February,-3,-1,-1,-1,4,1,-0.25
Maharashtra,01 March,-3,-1,-1,-1,4,1,-0.25
Maharashtra,02 March,-2,1,-1,0,4,1,0.75
Maharashtra,03 March,-1,1,-2,-1,3,1,0.5
Maharashtra,04 March,0,3,0,2,6,0,2.75
Maharashtra,05 March,-1,3,0,0,4,1,1.5
Maharashtra,06 March,0,4,0,1,5,1,2.5
Maharashtra,07 March,0,4,0,1,5,1,2.5
Maharashtra,08 March,0,4,0,1,5,1,2.5
Maharashtra,09 March,-1,6,0,-4,-4,2,-0.75
Maharashtra,10 March,-17,-21,-4,-32,-60,18,-32.5
Maharashtra,11 March,-5,0,-3,0,0,0,-1.25
Maharashtra,12 March,-6,1,-4,-3,-1,1,-2.25
Maharashtra,13 March,-9,1,-6,-7,-2,3,-4.25
Maharashtra,14 March,-9,1,-6,-7,-2,3,-4.25
Maharashtra,15 March,-9,1,-6,-7,-2,3,-4.25
Maharashtra,16 March,-12,1,-10,-10,-8,5,-7.25
Maharashtra,17 March,-18,0,-15,-15,-14,7,-11.75
Maharashtra,18 March,-22,-5,-17,-19,-18,8,-16.0
Maharashtra,19 March,-28,-8,-23,-26,-24,10,-21.5
Maharashtra,20 March,-41,-12,-29,-33,-31,14,-29.25
Maharashtra,21 March,-41,-12,-29,-33,-31,14,-29.25
Maharashtra,22 March,-41,-12,-29,-33,-31,14,-29.25
Maharashtra,23 March,-69,-39,-51,-69,-69,29,-61.5
Maharashtra,24 March,-76,-50,-58,-76,-77,34,-69.75
Maharashtra,25 March,-82,-67,-63,-81,-81,37,-77.75
Maharashtra,26 March,-80,-63,-61,-79,-78,36,-75.0
Maharashtra,27 March,-80,-62,-61,-79,-77,36,-74.5
Maharashtra,28 March,-80,-62,-61,-79,-77,36,-74.5
Maharashtra,29 March,-80,-62,-61,-79,-77,36,-74.5
Maharashtra,30 March,-79,-63,-61,-79,-76,35,-74.25
Maharashtra,31 March,-80,-64,-61,-80,-76,35,-75.0
Maharashtra,01 April,-80,-65,-61,-80,-77,35,-75.5
Maharashtra,02 April,-81,-66,-62,-81,-79,37,-76.75
Maharashtra,03 April,-80,-64,-61,-80,-76,36,-75.0
Maharashtra,04 April,-80,-64,-61,-80,-76,36,-75.0
Maharashtra,05 April,-80,-64,-61,-80,-76,36,-75.0
Maharashtra,06 April,-80,-64,-61,-80,-78,36,-75.5
Maharashtra,07 April,-82,-54,-64,-76,-76,35,-72.0
Maharashtra,08 April,-83,-57,-65,-76,-76,35,-73.0
Maharashtra,09 April,-83,-55,-65,-77,-77,37,-73.0
Maharashtra,10 April,-83,-56,-66,-78,-79,39,-74.0
Maharashtra,11 April,-83,-56,-66,-78,-79,39,-74.0
Maharashtra,12 April,-83,-56,-66,-78,-79,39,-74.0
Maharashtra,13 April,-82,-57,-65,-77,-75,37,-72.75
Maharashtra,14 April,-83,-59,-65,-78,-78,37,-74.5
Maharashtra,15 April,-82,-53,-64,-75,-74,35,-71.0
Maharashtra,16 April,-87,-49,-73,-75,-75,36,-71.5
Maharashtra,17 April,-87,-49,-73,-75,-74,37,-71.25
Maharashtra,18 April,-87,-49,-73,-75,-74,37,-71.25
Maharashtra,19 April,-87,-49,-73,-75,-74,37,-71.25
Maharashtra,20 April,-87,-52,-74,-75,-73,36,-71.75
Maharashtra,21 April,-87,-52,-74,-75,-74,36,-72.0
Maharashtra,22 April,-87,-53,-74,-75,-74,36,-72.25
Maharashtra,23 April,-88,-54,-75,-76,-74,37,-73.0
Maharashtra,24 April,-87,-51,-75,-76,-74,37,-72.0
Maharashtra,25 April,-87,-51,-75,-76,-74,37,-72.0
Maharashtra,26 April,-87,-51,-75,-76,-74,37,-72.0
Maharashtra,27 April,-87,-53,-74,-76,-73,37,-72.25
Maharashtra,28 April,-87,-52,-74,-75,-74,36,-72.0
Maharashtra,29 April,-87,-52,-74,-74,-73,36,-71.5
Maharashtra,30 April,-87,-52,-74,-75,-73,36,-71.75
Maharashtra,01 May,-87,-53,-75,-76,-77,38,-73.25
Maharashtra,02 May,-87,-53,-75,-76,-77,38,-73.25
Maharashtra,03 May,-87,-53,-75,-76,-77,38,-73.25
Maharashtra,04 May,-84,-44,-73,-71,-70,34,-67.25
Maharashtra,05 May,-84,-44,-73,-70,-70,34,-67.0
Maharashtra,06 May,-83,-41,-72,-68,-68,33,-65.0
Maharashtra,07 May,-83,-43,-72,-70,-71,34,-66.75
Maharashtra,08 May,-82,-37,-72,-68,-67,34,-63.5
Maharashtra,09 May,-82,-37,-72,-68,-67,34,-63.5
Maharashtra,10 May,-82,-37,-72,-68,-67,34,-63.5
Maharashtra,11 May,-82,-41,-71,-68,-67,33,-64.5
Maharashtra,12 May,-82,-40,-71,-68,-67,33,-64.25
Maharashtra,13 May,-82,-40,-71,-66,-66,32,-63.5
Maharashtra,14 May,-81,-40,-71,-68,-66,31,-63.75
Maharashtra,15 May,-81,-37,-70,-66,-65,32,-62.25
Maharashtra,16 May,-81,-37,-70,-66,-65,32,-62.25
Maharashtra,17 May,-81,-37,-70,-66,-65,32,-62.25
Maharashtra,18 May,-80,-36,-70,-67,-63,31,-61.5
Maharashtra,19 May,-80,-37,-71,-67,-64,31,-62.0
Maharashtra,20 May,-80,-35,-70,-65,-63,31,-60.75
Maharashtra,21 May,-80,-35,-70,-66,-63,31,-61.0
Maharashtra,22 May,-80,-34,-71,-66,-61,31,-60.25
Maharashtra,23 May,-80,-34,-71,-66,-61,31,-60.25
Maharashtra,24 May,-80,-34,-71,-66,-61,31,-60.25
Maharashtra,25 May,-80,-38,-70,-68,-67,32,-63.25
Maharashtra,26 May,-78,-34,-70,-65,-60,29,-59.25
Maharashtra,27 May,-78,-32,-69,-63,-59,28,-58.0
Maharashtra,28 May,-78,-32,-70,-64,-59,29,-58.25
Maharashtra,29 May,-78,-30,-70,-64,-58,30,-57.5
Maharashtra,30 May,-78,-30,-70,-64,-58,30,-57.5
Maharashtra,31 May,-78,-30,-70,-64,-58,30,-57.5
Maharashtra,01 June,-75,-27,-69,-61,-55,27,-54.5
Maharashtra,02 June,-76,-28,-70,-62,-56,27,-55.5
Maharashtra,03 June,-82,-46,-73,-69,-61,30,-64.5
Maharashtra,04 June,-76,-29,-71,-62,-58,26,-56.25
Maharashtra,05 June,-73,-21,-68,-59,-54,26,-51.75
Manipur,15 February,1,-1,2,7,-9,2,-0.5
Manipur,16 February,-1,3,2,9,4,0,3.75
Manipur,17 February,-4,-2,-4,4,8,1,1.5
Manipur,18 February,-2,-2,-4,9,7,1,3.0
Manipur,19 February,-4,-1,-6,11,10,1,4.0
Manipur,20 February,-3,-1,-2,6,7,0,2.25
Manipur,21 February,0,1,-1,7,11,0,4.75
Manipur,22 February,0,1,-1,7,11,0,4.75
Manipur,23 February,0,1,-1,7,11,0,4.75
Manipur,24 February,-4,-3,-6,-1,9,1,0.25
Manipur,25 February,-1,1,-2,0,6,0,1.5
Manipur,26 February,-9,-12,-7,-2,0,2,-5.75
Manipur,27 February,0,2,-2,3,7,0,3.0
Manipur,28 February,5,2,3,9,6,-1,5.5
Manipur,29 February,5,2,3,9,6,-1,5.5
Manipur,01 March,5,2,3,9,6,-1,5.5
Manipur,02 March,0,0,2,4,5,0,2.25
Manipur,03 March,-2,-3,-2,1,6,0,0.5
Manipur,04 March,2,5,-1,7,10,0,6.0
Manipur,05 March,5,7,2,11,8,-1,7.75
Manipur,06 March,9,16,4,16,11,-2,13.0
Manipur,07 March,9,16,4,16,11,-2,13.0
Manipur,08 March,9,16,4,16,11,-2,13.0
Manipur,09 March,11,24,12,12,-14,-1,8.25
Manipur,10 March,-8,-23,10,-5,-38,3,-18.5
Manipur,11 March,-8,-21,8,-3,-29,3,-15.25
Manipur,12 March,-5,-17,14,-2,-27,2,-12.75
Manipur,13 March,-7,-14,9,5,-23,1,-9.75
Manipur,14 March,-7,-14,9,5,-23,1,-9.75
Manipur,15 March,-7,-14,9,5,-23,1,-9.75
Manipur,16 March,-29,-24,-30,-20,-18,-7,-22.75
Manipur,17 March,-34,-43,-20,-43,-26,-25,-36.5
Manipur,18 March,0,-1,0,3,-1,-1,0.25
Manipur,19 March,-1,1,3,4,-2,0,0.5
Manipur,20 March,6,16,6,19,1,-1,10.5
Manipur,21 March,6,16,6,19,1,-1,10.5
Manipur,22 March,6,16,6,19,1,-1,10.5
Manipur,23 March,-32,-39,-11,-27,-26,8,-31.0
Manipur,24 March,-52,-57,-22,-43,-46,14,-49.5
Manipur,25 March,-57,-65,-31,-62,-52,20,-59.0
Manipur,26 March,-53,-61,-26,-57,-49,18,-55.0
Manipur,27 March,-51,-56,-25,-57,-45,17,-52.25
Manipur,28 March,-51,-56,-25,-57,-45,17,-52.25
Manipur,29 March,-51,-56,-25,-57,-45,17,-52.25
Manipur,30 March,-51,-57,-22,-59,-44,16,-52.75
Manipur,31 March,-51,-60,-22,-59,-44,15,-53.5
