state,dates,cfr1_point,cfr2_point,cfr3_point,cfr3_l95,cfr3_u95,cfr3_l50,cfr3_u50
Anantapur,24 October,0.8546201425940791,0.8754393318930772,0.9048039591421858,0.9048039591421858,0.9048039591421858,0.9048039591421858,0.9048039591421858
Anantapur,25 October,0.8563123576086104,0.8754176304291955,0.9046243734023836,0.9046243734023836,0.9046243734023836,0.9046243734023836,0.9046243734023836
Anantapur,26 October,0.859171300223039,0.8759989110068382,0.9048950354844579,0.9048950354844579,0.9048950354844579,0.9048950354844579,0.9048950354844579
Anantapur,27 October,0.8586784499913819,0.8747426053921178,0.9033810850464055,0.9033810850464055,0.9033810850464055,0.9033810850464055,0.9033810850464055
Anantapur,28 October,0.8607895517957851,0.8775701976523803,0.9052970557308095,0.9052970557308095,0.9052970557308095,0.9052970557308095,0.9052970557308095
Anantapur,29 October,0.8609415867480383,0.8772903942254303,0.9057555606512268,0.9057555606512268,0.9057555606512268,0.9057555606512268,0.9057555606512268
Anantapur,30 October,0.8620287964214155,0.877886744701044,0.9060189039619961,0.9060189039619961,0.9060189039619961,0.9060189039619961,0.9060189039619961
Anantapur,31 October,0.8613077626136664,0.8764462940193575,0.9045356933689073,0.9045356933689073,0.9045356933689073,0.9045356933689073,0.9045356933689073
Anantapur,01 November,0.8627620755767208,0.8778001510193808,0.9048746472934842,0.9048746472934842,0.9048746472934842,0.9048746472934842,0.9048746472934842
Anantapur,02 November,0.8659812910993795,0.8811195401215662,0.9068571982800427,0.9068571982800427,0.9068571982800427,0.9068571982800427,0.9068571982800427
Anantapur,03 November,0.8687080278479453,0.8853447193268869,0.9092081506319319,0.9092081506319319,0.9092081506319319,0.9092081506319319,0.9092081506319319
Anantapur,04 November,0.8695518345235165,0.8848448780793385,0.9080681452909032,0.9080681452909032,0.9080681452909032,0.9080681452909032,0.9080681452909032
Anantapur,05 November,0.8681780531950792,0.8837398120101178,0.9072402904451249,0.9072402904451249,0.9072402904451249,0.9072402904451249,0.9072402904451249
Anantapur,06 November,0.8675694285058526,0.8822431069894816,0.9060547468000448,0.9060547468000448,0.9060547468000448,0.9060547468000448,0.9060547468000448
Anantapur,07 November,0.8698177815824875,0.883307201515128,0.9064839891667995,0.9064839891667995,0.9064839891667995,0.9064839891667995,0.9064839891667995
Anantapur,08 November,0.8683708508202976,0.8810095223349074,0.9043516958581009,0.9043516958581009,0.9043516958581009,0.9043516958581009,0.9043516958581009
Anantapur,09 November,0.8672590650672927,0.8792940921945264,0.901743264659271,0.901743264659271,0.901743264659271,0.901743264659271,0.901743264659271
Anantapur,10 November,0.8679894623033699,0.8791547775121462,0.901200018972632,0.901200018972632,0.901200018972632,0.901200018972632,0.901200018972632
Anantapur,11 November,0.8697503269166438,0.8805283169901942,0.9020943729497855,0.9020943729497855,0.9020943729497855,0.9020943729497855,0.9020943729497855
Anantapur,12 November,0.8699612844454566,0.8813757460161201,0.9015387520060418,0.9015387520060418,0.9015387520060418,0.9015387520060418,0.9015387520060418
Anantapur,13 November,0.8685766257389723,0.8784301701671011,0.8992184802736888,0.8992184802736888,0.8992184802736888,0.8992184802736888,0.8992184802736888
Anantapur,14 November,0.8690386071158215,0.877796638681164,0.898897519418692,0.898897519418692,0.898897519418692,0.898897519418692,0.898897519418692
Anantapur,15 November,0.8711433756805809,0.8800207782683758,0.9005487719078813,0.9005487719078813,0.9005487719078813,0.9005487719078813,0.9005487719078813
Anantapur,16 November,0.8726029883249652,0.8800695514238214,0.9002543179442373,0.9002543179442373,0.9002543179442373,0.9002543179442373,0.9002543179442373
Anantapur,17 November,0.8733492490405247,0.8804533268340239,0.900045157975054,0.900045157975054,0.900045157975054,0.900045157975054,0.900045157975054
Anantapur,18 November,0.8742129818363001,0.8811846530811025,0.9000186532363366,0.9000186532363366,0.9000186532363366,0.9000186532363366,0.9000186532363366
Anantapur,19 November,0.8749302318565114,0.8813919914900085,0.9002157413587049,0.9002157413587049,0.9002157413587049,0.9002157413587049,0.9002157413587049
Anantapur,20 November,0.8743894349635168,0.8800946860489819,0.8988346144309447,0.8988346144309447,0.8988346144309447,0.8988346144309447,0.8988346144309447
Anantapur,21 November,0.8753295668549906,0.8801963398375955,0.8991163589656292,0.8991163589656292,0.8991163589656292,0.8991163589656292,0.8991163589656292
Anantapur,22 November,0.8762289035094323,0.8806706412855976,0.899452910085618,0.899452910085618,0.899452910085618,0.899452910085618,0.899452910085618
Anantapur,23 November,0.8774834437086093,0.8816501829840003,0.8999691262735412,0.8999691262735412,0.8999691262735412,0.8999691262735412,0.8999691262735412
Anantapur,24 November,0.8773513920240783,0.8812104173279524,0.8988036507153429,0.8988036507153429,0.8988036507153429,0.8988036507153429,0.8988036507153429
Chittoor,30 January,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,31 January,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,01 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,02 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,03 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,04 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,05 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,06 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,07 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,08 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,09 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,10 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,11 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,12 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,13 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,14 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,15 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,16 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,17 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,18 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,19 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,20 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,21 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,22 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,23 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,24 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,25 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,26 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,27 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,28 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,29 February,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,01 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,02 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,03 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,04 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,05 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,06 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,07 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,08 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,09 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,10 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,11 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,12 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,13 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chittoor,14 March,0.0,0.0,0.0,0.0,0.0,0.0,0.0
