dates,state,rt_point,rt_sd,rt_l95,rt_u95,rt_l50,rt_u50,cases_mean,cases_sd,cases_dates
23 June,jh,0.9240618720288681,0.04857987045923734,0.8288472691235813,1.019276474934155,0.8912952352028172,0.9568285088549191,47.5,6.830080526611674,06-17-2020
24 June,jh,0.907595361601771,0.048513462516330805,0.8125109156082633,1.0026798075952787,0.874873516269131,0.940317206934411,56.9,4.4147480109288235,06-18-2020
25 June,jh,0.9258031217084733,0.04960194176167087,0.8285852999332689,1.0230209434836777,0.892347108009644,0.9592591354073027,55.2,7.138627319029899,06-19-2020
26 June,jh,0.9580930211349189,0.05090283918420592,0.8583254924474426,1.0578605498223952,0.9237595651335638,0.992426477136274,51.9,8.2516664983505,06-20-2020
27 June,jh,1.025113868149136,0.05272462757374375,0.9217757070897012,1.128452029208571,0.9895516340969217,1.0606761022013504,39.6,6.036555309114628,06-21-2020
28 June,jh,1.0813148365493261,0.05364082153838735,0.9761809719669485,1.1864487011317038,1.0451346388298992,1.117495034268753,40.9,4.614108798023731,06-22-2020
29 June,jh,1.1407630499340828,0.05438375366338967,1.0341730681039856,1.24735303176418,1.1040817519256632,1.1774443479425025,38.1,4.369210454990696,06-23-2020
30 June,jh,1.187022970948661,0.05449002986879384,1.08022469200702,1.2938212498903021,1.1502699907024583,1.2237759511948638,39.2,3.994996871087636,06-24-2020
01 July,jh,1.1967823704949763,0.05365662725508791,1.091617527340094,1.3019472136498584,1.160591511977692,1.2329732290122606,42.0,7.252585745787498,06-25-2020
02 July,jh,1.252363158477932,0.05364811084260621,1.1472150071508576,1.3575113098050064,1.2161780441957026,1.2885482727601614,44.2,4.261455150532503,06-26-2020
03 July,jh,1.314067291162123,0.05405065798648769,1.2081301635349266,1.4200044187893193,1.277610662856817,1.350523919467429,53.6,5.0039984012787215,06-27-2020
04 July,jh,1.376105504423764,0.054292841242133,1.269693707302833,1.482517301544695,1.3394855259343577,1.4127254829131703,57.8,3.8935844667863564,06-28-2020
05 July,jh,1.385772925265517,0.05348112892020842,1.2809520518270654,1.4905937987039688,1.3497004386201257,1.4218454119109085,62.4,8.272847151978574,06-29-2020
06 July,jh,1.416507479316188,0.05255451170419499,1.313502738556434,1.519512220075942,1.3810599867168256,1.4519549719155505,68.6,6.019966777316966,06-30-2020
07 July,jh,1.401954814579382,0.05079616715238536,1.3023963588073928,1.5015132703513714,1.3676933077967697,1.4362163213619945,75.1,6.0074953183502355,07-01-2020
08 July,jh,1.368153832412474,0.0479374477345993,1.2741983523505689,1.4621093124743791,1.3358205032899642,1.4004871615349839,80.5,6.637017402418047,07-02-2020
